,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
hsa04610,hsa04610,Complement and coagulation cascades,2/312,53/5923,0.777122067610399,0.999959603359853,0.964873301487577,CD46/CLU,2
hsa04710,hsa04710,Circadian rhythm,1/312,28/5923,0.781015727052728,0.999959603359853,0.964873301487577,SKP1,1
hsa04110,hsa04110,Cell cycle,5/312,123/5923,0.784421440372364,0.999959603359853,0.964873301487577,ANAPC11/ANAPC13/ESPL1/PCNA/SKP1,5
hsa04918,hsa04918,Thyroid hormone synthesis,2/312,54/5923,0.78595949412806,0.999959603359853,0.964873301487577,PDIA4/HSP90B1,2
hsa00310,hsa00310,Lysine degradation,2/312,55/5923,0.794488065150832,0.999959603359853,0.964873301487577,KMT2E/NSD3,2
hsa03320,hsa03320,PPAR signaling pathway,2/312,55/5923,0.794488065150832,0.999959603359853,0.964873301487577,DBI/SCP2,2
hsa04925,hsa04925,Aldosterone synthesis and secretion,3/312,80/5923,0.801374591729008,0.999959603359853,0.964873301487577,CALM3/NPPA/CALM2,3
hsa04912,hsa04912,GnRH signaling pathway,3/312,81/5923,0.808172329145052,0.999959603359853,0.964873301487577,CALM3/GNRH2/CALM2,3
hsa04640,hsa04640,Hematopoietic cell lineage,2/312,57/5923,0.810650241960667,0.999959603359853,0.964873301487577,CD9/CD24,2
hsa05166,hsa05166,Human T-cell leukemia virus 1 infection,8/312,195/5923,0.815057185861402,0.999959603359853,0.964873301487577,B2M/ANAPC11/HLA-C/CALR/HLA-A/TSPO/HLA-B/ESPL1,8
hsa04080,hsa04080,Neuroactive ligand-receptor interaction,7/312,174/5923,0.819242988378564,0.999959603359853,0.964873301487577,TAC3/GRP/TSPO/GRIA2/GRIK2/GHRL/GNRH2,7
hsa04625,hsa04625,C-type lectin receptor signaling pathway,3/312,83/5923,0.82118176894747,0.999959603359853,0.964873301487577,RHOA/CALM3/CALM2,3
hsa05322,hsa05322,Systemic lupus erythematosus,3/312,83/5923,0.82118176894747,0.999959603359853,0.964873301487577,H3F3A/SNRPB/HIST3H2A,3
hsa04130,hsa04130,SNARE interactions in vesicular transport,1/312,32/5923,0.823833434725966,0.999959603359853,0.964873301487577,VAMP8,1
hsa05412,hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),2/312,59/5923,0.825671933549053,0.999959603359853,0.964873301487577,ACTG1/ACTB,2
hsa04650,hsa04650,Natural killer cell mediated cytotoxicity,3/312,84/5923,0.827400820332448,0.999959603359853,0.964873301487577,HLA-C/HLA-A/HLA-B,3
hsa04914,hsa04914,Progesterone-mediated oocyte maturation,3/312,86/5923,0.839286352437179,0.999959603359853,0.964873301487577,HSP90AB1/ANAPC11/ANAPC13,3
hsa04014,hsa04014,Ras signaling pathway,7/312,179/5923,0.840838798703597,0.999959603359853,0.964873301487577,GNG5/RHOA/BAD/CALM3/HGF/CALM2/MET,7
hsa04724,hsa04724,Glutamatergic synapse,3/312,87/5923,0.844960453590539,0.999959603359853,0.964873301487577,GNG5/GRIA2/GRIK2,3
hsa00230,hsa00230,Purine metabolism,4/312,112/5923,0.849449701602767,0.999959603359853,0.964873301487577,GUK1/APRT/NUDT2/AK2,4
hsa04371,hsa04371,Apelin signaling pathway,4/312,112/5923,0.849449701602767,0.999959603359853,0.964873301487577,RPS6/GNG5/CALM3/CALM2,4
hsa04360,hsa04360,Axon guidance,6/312,161/5923,0.859590562713521,0.999959603359853,0.964873301487577,RHOA/MYL12B/MYL12A/CFL1/SEMA3E/MET,6
hsa04972,hsa04972,Pancreatic secretion,2/312,67/5923,0.875598652758746,0.999959603359853,0.964873301487577,CPB1/RHOA,2
hsa05034,hsa05034,Alcoholism,5/312,142/5923,0.876348127732868,0.999959603359853,0.964873301487577,H3F3A/GNG5/HIST3H2A/CALM3/CALM2,5
hsa03440,hsa03440,Homologous recombination,1/312,39/5923,0.879660497115535,0.999959603359853,0.964873301487577,POLD2,1
hsa04540,hsa04540,Gap junction,2/312,68/5923,0.880820264121855,0.999959603359853,0.964873301487577,TUBB/TUBA1B,2
hsa05214,hsa05214,Glioma,2/312,68/5923,0.880820264121855,0.999959603359853,0.964873301487577,CALM3/CALM2,2
hsa05410,hsa05410,Hypertrophic cardiomyopathy (HCM),2/312,68/5923,0.880820264121855,0.999959603359853,0.964873301487577,ACTG1/ACTB,2
hsa03022,hsa03022,Basal transcription factors,1/312,40/5923,0.886041517662773,0.999959603359853,0.964873301487577,GTF2I,1
hsa05030,hsa05030,Cocaine addiction,1/312,40/5923,0.886041517662773,0.999959603359853,0.964873301487577,GRIA2,1
hsa04218,hsa04218,Cellular senescence,5/312,145/5923,0.88731042085469,0.999959603359853,0.964873301487577,HLA-C/HLA-A/HLA-B/CALM3/CALM2,5
hsa04657,hsa04657,IL-17 signaling pathway,2/312,70/5923,0.890662293858314,0.999959603359853,0.964873301487577,HSP90AB1/HSP90B1,2
hsa04910,hsa04910,Insulin signaling pathway,4/312,122/5923,0.892003112798906,0.999959603359853,0.964873301487577,RPS6/BAD/CALM3/CALM2,4
hsa00280,hsa00280,Valine, leucine and isoleucine degradation,1/312,42/5923,0.897809354629637,0.999959603359853,0.964873301487577,HSD17B10,1
hsa00600,hsa00600,Sphingolipid metabolism,1/312,42/5923,0.897809354629637,0.999959603359853,0.964873301487577,NEU1,1
hsa04923,hsa04923,Regulation of lipolysis in adipocytes,1/312,42/5923,0.897809354629637,0.999959603359853,0.964873301487577,NPPA,1
hsa05414,hsa05414,Dilated cardiomyopathy (DCM),2/312,72/5923,0.899747158404521,0.999959603359853,0.964873301487577,ACTG1/ACTB,2
hsa03018,hsa03018,RNA degradation,2/312,73/5923,0.904021743859095,0.999959603359853,0.964873301487577,LSM6/LSM7,2
hsa00520,hsa00520,Amino sugar and nucleotide sugar metabolism,1/312,44/5923,0.908365485986576,0.999959603359853,0.964873301487577,HEXB,1
hsa03008,hsa03008,Ribosome biogenesis in eukaryotes,2/312,75/5923,0.912066041873966,0.999959603359853,0.964873301487577,SNU13/POP7,2
hsa05203,hsa05203,Viral carcinogenesis,6/312,178/5923,0.914562280504972,0.999959603359853,0.964873301487577,HLA-C/RHOA/HLA-A/BAD/ATP6V0D1/HLA-B,6
hsa04750,hsa04750,Inflammatory mediator regulation of TRP channels,2/312,76/5923,0.915847610624567,0.999959603359853,0.964873301487577,CALM3/CALM2,2
hsa04730,hsa04730,Long-term depression,1/312,46/5923,0.917834318396849,0.999959603359853,0.964873301487577,GRIA2,1
hsa04919,hsa04919,Thyroid hormone signaling pathway,3/312,107/5923,0.92694412242398,0.999959603359853,0.964873301487577,ACTG1/BAD/ACTB,3
hsa04666,hsa04666,Fc gamma R-mediated phagocytosis,2/312,80/5923,0.92950097792882,0.999959603359853,0.964873301487577,ARPC5/CFL1,2
hsa05135,hsa05135,Yersinia infection,3/312,108/5923,0.929747304770771,0.999959603359853,0.964873301487577,ACTG1/RHOA/ACTB,3
hsa04916,hsa04916,Melanogenesis,2/312,81/5923,0.932572589290435,0.999959603359853,0.964873301487577,CALM3/CALM2,2
hsa00240,hsa00240,Pyrimidine metabolism,1/312,50/5923,0.93394533326284,0.999959603359853,0.964873301487577,NUDT2,1
hsa04370,hsa04370,VEGF signaling pathway,1/312,50/5923,0.93394533326284,0.999959603359853,0.964873301487577,BAD,1
hsa05210,hsa05210,Colorectal cancer,2/312,82/5923,0.935517566349337,0.999959603359853,0.964873301487577,RHOA/BAD,2
hsa05140,hsa05140,Leishmaniasis,1/312,53/5923,0.94392494111094,0.999959603359853,0.964873301487577,EEF1A1,1
hsa01212,hsa01212,Fatty acid metabolism,1/312,55/5923,0.949727964874023,0.999959603359853,0.964873301487577,SCP2,1
hsa05213,hsa05213,Endometrial cancer,1/312,56/5923,0.952400915616917,0.999959603359853,0.964873301487577,BAD,1
hsa04070,hsa04070,Phosphatidylinositol signaling system,2/312,89/5923,0.952968372208117,0.999959603359853,0.964873301487577,CALM3/CALM2,2
hsa04929,hsa04929,GnRH secretion,1/312,57/5923,0.954932177646493,0.999959603359853,0.964873301487577,GNRH2,1
hsa05221,hsa05221,Acute myeloid leukemia,1/312,57/5923,0.954932177646493,0.999959603359853,0.964873301487577,BAD,1
hsa05206,hsa05206,MicroRNAs in cancer,4/312,147/5923,0.955717571565725,0.999959603359853,0.964873301487577,RHOA/SOX4/STMN1/MET,4
hsa04974,hsa04974,Protein digestion and absorption,1/312,59/5923,0.95959919231242,0.999959603359853,0.964873301487577,CPB1,1
hsa05223,hsa05223,Non-small cell lung cancer,1/312,61/5923,0.96378430061884,0.999959603359853,0.964873301487577,BAD,1
hsa05164,hsa05164,Influenza A,3/312,125/5923,0.964532632819025,0.999959603359853,0.964873301487577,ACTG1/DNAJB1/ACTB,3
hsa04062,hsa04062,Chemokine signaling pathway,3/312,132/5923,0.973474323976156,0.999959603359853,0.964873301487577,GNG5/RHOA/BAD,3
hsa00562,hsa00562,Inositol phosphate metabolism,1/312,67/5923,0.973919412058953,0.999959603359853,0.964873301487577,TPI1,1
hsa05146,hsa05146,Amoebiasis,1/312,68/5923,0.975308951580402,0.999959603359853,0.964873301487577,RAB7A,1
hsa04621,hsa04621,NOD-like receptor signaling pathway,3/312,134/5923,0.97560837298667,0.999959603359853,0.964873301487577,HSP90AB1/RHOA/TXN,3
hsa04010,hsa04010,MAPK signaling pathway,7/312,243/5923,0.976083105509198,0.999959603359853,0.964873301487577,HSPA6/HSPA1B/HSPA1A/STMN1/HGF/MET/DDIT3,7
hsa04727,hsa04727,GABAergic synapse,1/312,69/5923,0.976624682939397,0.999959603359853,0.964873301487577,GNG5,1
hsa05032,hsa05032,Morphine addiction,1/312,70/5923,0.97787051466521,0.999959603359853,0.964873301487577,GNG5,1
hsa04390,hsa04390,Hippo signaling pathway,3/312,140/5923,0.981076206769656,0.999959603359853,0.964873301487577,ACTG1/BMP8B/ACTB,3
hsa05212,hsa05212,Pancreatic cancer,1/312,74/5923,0.982226017863663,0.999959603359853,0.964873301487577,BAD,1
hsa05220,hsa05220,Chronic myeloid leukemia,1/312,75/5923,0.983174125647308,0.999959603359853,0.964873301487577,BAD,1
hsa04726,hsa04726,Serotonergic synapse,1/312,77/5923,0.984921751713106,0.999959603359853,0.964873301487577,GNG5,1
hsa05165,hsa05165,Human papillomavirus infection,8/312,284/5923,0.98558106945924,0.999959603359853,0.964873301487577,ATP6V1F/HLA-C/HLA-A/BAD/ATP6V0D1/HLA-B/ATP6V1D/ATP6V0B,8
hsa04659,hsa04659,Th17 cell differentiation,1/312,78/5923,0.98572647519335,0.999959603359853,0.964873301487577,HSP90AB1,1
hsa05200,hsa05200,Pathways in cancer,14/312,434/5923,0.986469769573508,0.999959603359853,0.964873301487577,GSTP1/HSP90AB1/GNG5/RHOA/BAD/MGST2/CALM3/HGF/ELOB/HSP90B1/SKP1/CALM2/MET/GSTO1,14
hsa04012,hsa04012,ErbB signaling pathway,1/312,79/5923,0.986488381051293,0.999959603359853,0.964873301487577,BAD,1
hsa04151,hsa04151,PI3K-Akt signaling pathway,7/312,261/5923,0.986965059243063,0.999959603359853,0.964873301487577,RPS6/HSP90AB1/GNG5/BAD/HGF/HSP90B1/MET,7
hsa04261,hsa04261,Adrenergic signaling in cardiomyocytes,2/312,117/5923,0.987248719855539,0.999959603359853,0.964873301487577,CALM3/CALM2,2
hsa05017,hsa05017,Spinocerebellar ataxia,1/312,81/5923,0.987892704975665,0.999959603359853,0.964873301487577,GRIA2,1
hsa05142,hsa05142,Chagas disease (American trypanosomiasis),1/312,82/5923,0.988539311625372,0.999959603359853,0.964873301487577,CALR,1
hsa03015,hsa03015,mRNA surveillance pathway,1/312,83/5923,0.989151490151803,0.999959603359853,0.964873301487577,MAGOH,1
hsa04928,hsa04928,Parathyroid hormone synthesis, secretion and action,1/312,85/5923,0.990279776203396,0.999959603359853,0.964873301487577,RHOA,1
hsa05160,hsa05160,Hepatitis C,2/312,123/5923,0.990429967364923,0.999959603359853,0.964873301487577,EIF3E/BAD,2
hsa05226,hsa05226,Gastric cancer,2/312,125/5923,0.99130730111047,0.999959603359853,0.964873301487577,HGF/MET,2
hsa04660,hsa04660,T cell receptor signaling pathway,1/312,88/5923,0.991756644493538,0.999959603359853,0.964873301487577,RHOA,1
hsa04060,hsa04060,Cytokine-cytokine receptor interaction,2/312,128/5923,0.992478124283471,0.999959603359853,0.964873301487577,BMP8B/GDF15,2
hsa01522,hsa01522,Endocrine resistance,1/312,91/5923,0.993009729836767,0.999959603359853,0.964873301487577,BAD,1
hsa04725,hsa04725,Cholinergic synapse,1/312,91/5923,0.993009729836767,0.999959603359853,0.964873301487577,GNG5,1
hsa04310,hsa04310,Wnt signaling pathway,2/312,131/5923,0.993494568110957,0.999959603359853,0.964873301487577,RHOA/SKP1,2
hsa04931,hsa04931,Insulin resistance,1/312,93/5923,0.993737714318812,0.999959603359853,0.964873301487577,OGA,1
hsa05161,hsa05161,Hepatitis B,2/312,135/5923,0.994643546676052,0.999959603359853,0.964873301487577,BAD/PCNA,2
hsa04020,hsa04020,Calcium signaling pathway,2/312,143/5923,0.996377571960818,0.999959603359853,0.964873301487577,CALM3/CALM2,2
hsa04935,hsa04935,Growth hormone synthesis, secretion and action,1/312,105/5923,0.99676546240061,0.999959603359853,0.964873301487577,GHRL,1
hsa04071,hsa04071,Sphingolipid signaling pathway,1/312,108/5923,0.997258508012437,0.999959603359853,0.964873301487577,RHOA,1
hsa04926,hsa04926,Relaxin signaling pathway,1/312,108/5923,0.997258508012437,0.999959603359853,0.964873301487577,GNG5,1
hsa04068,hsa04068,FoxO signaling pathway,1/312,114/5923,0.998031106675477,0.999959603359853,0.964873301487577,BNIP3,1
hsa04550,hsa04550,Signaling pathways regulating pluripotency of stem cells,1/312,118/5923,0.998421319815803,0.999959603359853,0.964873301487577,ID4,1
hsa04072,hsa04072,Phospholipase D signaling pathway,1/312,121/5923,0.99866247000369,0.999959603359853,0.964873301487577,RHOA,1
hsa04934,hsa04934,Cushing syndrome,1/312,133/5923,0.999311414568796,0.999959603359853,0.964873301487577,AIP,1
hsa05168,hsa05168,Herpes simplex virus 1 infection,8/312,439/5923,0.999959603359853,0.999959603359853,0.964873301487577,B2M/HLA-C/CALR/HLA-A/BAD/HLA-B/PDIA3/SRSF7,8
