,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-1236974,R-HSA-1236974,ER-Phagosome pathway,18/379,78/8183,1.06218910614717e-08,2.81631854429879e-07,2.00617972529451e-07,RPS27A/UBA52/B2M/HLA-C/PSMA7/CALR/HLA-A/SEC61B/PSMA4/VAMP8/HLA-B/PSMB8/PSMB7/PDIA3/PSMC3/UBB/PSMC5/PSMD13,18
R-HSA-1236975,R-HSA-1236975,Antigen processing-Cross presentation,19/379,89/8183,1.6297411607048e-08,4.2011105475946e-07,2.99262411965677e-07,RPS27A/UBA52/B2M/HLA-C/PSMA7/CALR/HLA-A/SEC61B/PSMA4/VAMP8/CTSL/HLA-B/PSMB8/PSMB7/PDIA3/PSMC3/UBB/PSMC5/PSMD13,19
R-HSA-6798695,R-HSA-6798695,Neutrophil degranulation,40/379,379/8183,7.15218102692592e-07,1.79384432242899e-05,1.27782921334551e-05,FTH1/EEF1A1/MIF/PPIA/B2M/GSTP1/FTL/HSP90AB1/CD63/HLA-C/HSPA6/NPC2/ATP6AP2/PRDX4/RHOA/HSPA1B/HEXB/DYNLT1/NCSTN/RAB7A/VAMP8/TMEM179B/HLA-B/HSPA1A/RNASET2/SERPINB1/PSMB7/APRT/NEU1/ARPC5/DYNLL1/ATP6V1D/NDUFC2/CST3/PSMC3/SRP14/PSMD13/SERPINB12/TUBB/DYNC1H1,40
R-HSA-1168372,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),15/379,78/8183,2.21307070603818e-06,5.40455161895641e-05,3.849884773939e-05,RPS27A/PPIA/UBA52/PSMA7/FKBP1A/PSMA4/PSMB8/CALM3/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1/CALM2,15
R-HSA-5628897,R-HSA-5628897,TP53 Regulates Metabolic Genes,15/379,81/8183,3.63307392212784e-06,8.64485281983239e-05,6.15808481267553e-05,COX6A1/COX8A/PRDX5/COX5B/TXN/COX14/PRDX2/COX7C/LAMTOR4/COX6C/COX5A/COX4I1/COX6B1/NDUFA4/RRAGC,15
R-HSA-450408,R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,12/379,54/8183,4.80210178973393e-06,0.000111408761521827,7.93610506303397e-05,RPS27A/UBA52/PSMA7/HSPA1B/PSMA4/HSPA1A/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,12
R-HSA-8953897,R-HSA-8953897,Cellular responses to external stimuli,44/379,470/8183,5.08447222894285e-06,0.000115082688498999,8.19781401739694e-05,EEF1A1/RPS27A/H3F3A/UBA52/GSTP1/HSP90AB1/ANAPC11/PRDX5/PSMA7/HSPA6/MT1G/TXN/HSPA1B/MT1E/PSMA4/SEC13/RPS19BP1/HSPA1A/DNAJB1/BAG1/PSMB8/SCMH1/ATOX1/PSMB7/PRDX2/LAMTOR4/DYNLL1/NUDT2/SOD1/DCTN2/MT1F/ELOB/PSMC3/UBB/PSMC5/TOMM7/PSMD13/MT2A/TUBA1B/RRAGC/DYNC1H1/CA9/MT1X/HIST1H1C,44
R-HSA-180534,R-HSA-180534,Vpu mediated degradation of CD4,11/379,49/8183,1.0809838557008e-05,0.000238845956688178,0.000170139814882232,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-114608,R-HSA-114608,Platelet degranulation ,16/379,103/8183,1.8178139556501e-05,0.000392309616475185,0.000279458302117078,PPIA/TIMP1/CD9/LGALS3BP/CD63/MANF/PFN1/CALM3/MAGED2/SOD1/HGF/CFL1/TMSB4X/ANXA5/CALM2/CLU,16
R-HSA-180585,R-HSA-180585,Vif-mediated degradation of APOBEC3G,11/379,52/8183,1.97709432268569e-05,0.000407720784767181,0.000290436312198038,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/ELOB/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-8854050,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,11/379,52/8183,1.97709432268569e-05,0.000407720784767181,0.000290436312198038,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-174113,R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,11/379,53/8183,2.39288514184168e-05,0.000482738567745453,0.000343874569582741,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-76005,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,16/379,106/8183,2.62820861337777e-05,0.000518931402811611,0.000369656217066347,PPIA/TIMP1/CD9/LGALS3BP/CD63/MANF/PFN1/CALM3/MAGED2/SOD1/HGF/CFL1/TMSB4X/ANXA5/CALM2/CLU,16
R-HSA-2262752,R-HSA-2262752,Cellular responses to stress,36/379,378/8183,2.68936694718314e-05,0.000519944276455408,0.000370377728691012,EEF1A1/RPS27A/H3F3A/UBA52/GSTP1/HSP90AB1/ANAPC11/PRDX5/PSMA7/HSPA6/TXN/HSPA1B/PSMA4/SEC13/RPS19BP1/HSPA1A/DNAJB1/BAG1/PSMB8/SCMH1/ATOX1/PSMB7/PRDX2/DYNLL1/NUDT2/SOD1/DCTN2/ELOB/PSMC3/UBB/PSMC5/PSMD13/TUBA1B/DYNC1H1/CA9/HIST1H1C,36
R-HSA-9604323,R-HSA-9604323,Negative regulation of NOTCH4 signaling,11/379,54/8183,2.88217408583124e-05,0.000545848479928855,0.000388830360021916,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-5610780,R-HSA-5610780,Degradation of GLI1 by the proteasome,11/379,56/8183,4.12446407922713e-05,0.000736058204908226,0.000524324583351141,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-5610783,R-HSA-5610783,Degradation of GLI2 by the proteasome,11/379,56/8183,4.12446407922713e-05,0.000736058204908226,0.000524324583351141,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-5610785,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,11/379,56/8183,4.12446407922713e-05,0.000736058204908226,0.000524324583351141,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-162909,R-HSA-162909,Host Interactions of HIV factors,17/379,122/8183,4.26801828331587e-05,0.000747305842814552,0.000532336739210003,RPS27A/PPIA/UBA52/B2M/PSMA7/BANF1/PSMA4/SEC13/PSMB8/NPM1/PSMB7/ELOB/PSMC3/UBB/PSMC5/PSMD13/SKP1,17
R-HSA-5676590,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,11/379,57/8183,4.90200084759099e-05,0.000842417923437859,0.000600088992648565,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-211733,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,10/379,48/8183,5.43516376274683e-05,0.000917060358514374,0.000653259874259332,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-983705,R-HSA-983705,Signaling by the B Cell Receptor (BCR),15/379,101/8183,5.68808548077982e-05,0.000942597022529227,0.000671450692092053,RPS27A/PPIA/UBA52/PSMA7/FKBP1A/PSMA4/PSMB8/CALM3/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1/CALM2,15
R-HSA-5607761,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,11/379,58/8183,5.80226693383659e-05,0.00094464977449129,0.000672912951883542,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-6799198,R-HSA-6799198,Complex I biogenesis,10/379,49/8183,6.55162014916891e-05,0.00103456473863445,0.000736963085143416,NDUFS5/NDUFAF3/NDUFB2/NDUFA6/NDUFB11/NDUFB4/NDUFA13/NDUFC2/NDUFB1/NDUFB9,10
R-HSA-8852276,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,12/379,69/8183,6.57751288571472e-05,0.00103456473863445,0.000736963085143416,RPS27A/UBA52/HSP90AB1/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/TUBA1B,12
R-HSA-1236977,R-HSA-1236977,Endosomal/Vacuolar pathway,5/379,11/8183,7.60889424392594e-05,0.00112177142339234,0.000799083999421948,B2M/HLA-C/HLA-A/CTSL/HLA-B,5
R-HSA-349425,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,10/379,50/8183,7.85723518539894e-05,0.00112177142339234,0.000799083999421948,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-69601,R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,10/379,50/8183,7.85723518539894e-05,0.00112177142339234,0.000799083999421948,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-69610,R-HSA-69610,p53-Independent DNA Damage Response,10/379,50/8183,7.85723518539894e-05,0.00112177142339234,0.000799083999421948,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-69613,R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,10/379,50/8183,7.85723518539894e-05,0.00112177142339234,0.000799083999421948,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-75815,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,10/379,50/8183,7.85723518539894e-05,0.00112177142339234,0.000799083999421948,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-187577,R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,11/379,60/8183,8.03467434022434e-05,0.00112972390723154,0.000804748881285628,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-1234174,R-HSA-1234174,Cellular response to hypoxia,12/379,71/8183,8.78566821101852e-05,0.00121688061191421,0.000866834192697507,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/ELOB/PSMC3/UBB/PSMC5/PSMD13/CA9,12
R-HSA-9013694,R-HSA-9013694,Signaling by NOTCH4,13/379,82/8183,8.92503933922629e-05,0.00121800536864735,0.000867635403256054,RPS27A/UBA52/PSMA7/NCSTN/PSMA4/PSMB8/PSMB7/PSENEN/PSMC3/UBB/PSMC5/PSMD13/SKP1,13
R-HSA-169911,R-HSA-169911,Regulation of Apoptosis,10/379,51/8183,9.37720878606974e-05,0.00124314996478182,0.000885546934985233,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-917937,R-HSA-917937,Iron uptake and transport,10/379,51/8183,9.37720878606974e-05,0.00124314996478182,0.000885546934985233,FTH1/RPS27A/UBA52/ATP6V1F/FTL/ATP6V0D1/ATP6V1D/UBB/ATP6V0B/SKP1,10
R-HSA-983170,R-HSA-983170,Antigen Presentation: Folding, assembly and peptide loading of class I MHC,7/379,25/8183,0.000100665322061715,0.00131573829398974,0.000937254592361112,B2M/HLA-C/CALR/HLA-A/HLA-B/SEC13/PDIA3,7
R-HSA-5607764,R-HSA-5607764,CLEC7A (Dectin-1) signaling,14/379,95/8183,0.000109209412991716,0.001407587989671,0.0010026829146023,RPS27A/UBA52/PSMA7/PSMA4/UBE2N/PSMB8/CALM3/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1/CALM2,14
R-HSA-5660526,R-HSA-5660526,Response to metal ions,5/379,12/8183,0.000125498514076541,0.00157660119253848,0.00112307798198067,MT1G/MT1E/MT1F/MT2A/MT1X,5
R-HSA-1234176,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,11/379,63/8183,0.000127419277414209,0.00157660119253848,0.00112307798198067,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/ELOB/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-174084,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,11/379,63/8183,0.000127419277414209,0.00157660119253848,0.00112307798198067,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-4641257,R-HSA-4641257,Degradation of AXIN,10/379,53/8183,0.00013173153745189,0.00158762164617342,0.00113092830512354,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-5362768,R-HSA-5362768,Hh mutants that don't undergo autocatalytic processing are degraded by ERAD,10/379,53/8183,0.00013173153745189,0.00158762164617342,0.00113092830512354,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-1169091,R-HSA-1169091,Activation of NF-kappaB in B cells,11/379,64/8183,0.000147593275945984,0.00175598153945991,0.00125085799317244,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-2871837,R-HSA-2871837,FCERI mediated NF-kB activation,12/379,75/8183,0.000151649224617147,0.00178139848664194,0.00126896353177307,RPS27A/UBA52/PSMA7/PSMA4/UBE2N/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,12
R-HSA-4641258,R-HSA-4641258,Degradation of DVL,10/379,54/8183,0.000155120127586794,0.0017993934800068,0.0012817821069014,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-5368286,R-HSA-5368286,Mitochondrial translation initiation,13/379,87/8183,0.000165945902322508,0.00185539514885889,0.00132167440277153,MRPL13/MRPL24/MRPL52/MRPL22/MRPL55/MRPL17/MRPL2/MRPL3/MRPL40/MRPS18A/MRPL54/MRPS35/MRPL11,13
R-HSA-5389840,R-HSA-5389840,Mitochondrial translation elongation,13/379,87/8183,0.000165945902322508,0.00185539514885889,0.00132167440277153,MRPL13/MRPL24/MRPL52/MRPL22/MRPL55/MRPL17/MRPL2/MRPL3/MRPL40/MRPS18A/MRPL54/MRPS35/MRPL11,13
R-HSA-5419276,R-HSA-5419276,Mitochondrial translation termination,13/379,87/8183,0.000165945902322508,0.00185539514885889,0.00132167440277153,MRPL13/MRPL24/MRPL52/MRPL22/MRPL55/MRPL17/MRPL2/MRPL3/MRPL40/MRPS18A/MRPL54/MRPS35/MRPL11,13
R-HSA-174154,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,11/379,65/8183,0.000170419464191358,0.00188272931868548,0.00134114565804728,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-5387390,R-HSA-5387390,Hh mutants abrogate ligand secretion,10/379,55/8183,0.000181912420776144,0.00194039915494553,0.00138222625828697,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-69541,R-HSA-69541,Stabilization of p53,10/379,55/8183,0.000181912420776144,0.00194039915494553,0.00138222625828697,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-8941858,R-HSA-8941858,Regulation of RUNX3 expression and activity,10/379,55/8183,0.000181912420776144,0.00194039915494553,0.00138222625828697,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-3299685,R-HSA-3299685,Detoxification of Reactive Oxygen Species,7/379,28/8183,0.000219813516780058,0.00231803344968061,0.00165123072413728,GSTP1/PRDX5/TXN/ATOX1/PRDX2/NUDT2/SOD1,7
R-HSA-176408,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,12/379,78/8183,0.000222408217835448,0.00231904299046399,0.00165194986162816,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,12
R-HSA-68827,R-HSA-68827,CDT1 association with the CDC6:ORC:origin complex,10/379,57/8183,0.00024727372708924,0.00254966687487572,0.00181623275569641,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-8939902,R-HSA-8939902,Regulation of RUNX2 expression and activity,11/379,68/8183,0.000257664765608125,0.00262761431301473,0.00187175792714752,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-72163,R-HSA-72163,mRNA Splicing - Major Pathway,20/379,182/8183,0.000275420119024628,0.00277815076581364,0.00197899124425019,POLR2G/SNRPB/SF3B5/POLR2L/HNRNPA1/SNU13/PUF60/HNRNPU/SNRPD2/MAGOH/SRRM2/LSM6/HNRNPH1/SF1/SRSF11/SYF2/FUS/LSM7/SRSF7/SF3B1,20
R-HSA-5696394,R-HSA-5696394,DNA Damage Recognition in GG-NER,8/379,38/8183,0.000282789975342379,0.00282181824857772,0.00201009739122823,RPS27A/UBA52/INO80E/COPS5/COPS3/ACTB/CETN2/UBB,8
R-HSA-68949,R-HSA-68949,Orc1 removal from chromatin,11/379,69/8183,0.000294057627750552,0.00290303700587779,0.00206795285808898,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-5368287,R-HSA-5368287,Mitochondrial translation,13/379,93/8183,0.000327283494931522,0.00313728178091097,0.0022348150617197,MRPL13/MRPL24/MRPL52/MRPL22/MRPL55/MRPL17/MRPL2/MRPL3/MRPL40/MRPS18A/MRPL54/MRPS35/MRPL11,13
R-HSA-5678895,R-HSA-5678895,Defective CFTR causes cystic fibrosis,10/379,59/8183,0.000331250591136431,0.00313728178091097,0.0022348150617197,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-174178,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,11/379,70/8183,0.000334688465851493,0.00313728178091097,0.0022348150617197,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-174184,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,11/379,70/8183,0.000334688465851493,0.00313728178091097,0.0022348150617197,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-69017,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,11/379,70/8183,0.000334688465851493,0.00313728178091097,0.0022348150617197,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-2979096,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,6/379,22/8183,0.000376007291346968,0.00348934766369986,0.00248560609437785,RPS27A/UBA52/MDK/NCSTN/PSENEN/UBB,6
R-HSA-179419,R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,11/379,71/8183,0.0003799409595374,0.00349094267772977,0.00248674228858246,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-5689603,R-HSA-5689603,UCH proteinases,13/379,95/8183,0.000404651585417968,0.0036815359928223,0.00262250975895236,RPS27A/UBA52/PSMA7/PSMA4/INO80E/HIST3H2A/PSMB8/PSMB7/ACTB/PSMC3/UBB/PSMC5/PSMD13,13
R-HSA-163210,R-HSA-163210,Formation of ATP by chemiosmotic coupling,5/379,15/8183,0.000423919096307217,0.00381938758614658,0.00272070712806267,ATP5MC2/ATP5MF/ATP5F1B/ATP5MG/ATP5MC3,5
R-HSA-4608870,R-HSA-4608870,Asymmetric localization of PCP proteins,10/379,61/8183,0.000437785748306818,0.00386919213741645,0.00275618496177124,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-5358346,R-HSA-5358346,Hedgehog ligand biogenesis,10/379,61/8183,0.000437785748306818,0.00386919213741645,0.00275618496177124,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-174143,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,12/379,84/8183,0.000450440290662353,0.00387044990495059,0.0027570809214031,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,12
R-HSA-453276,R-HSA-453276,Regulation of mitotic cell cycle,12/379,84/8183,0.000450440290662353,0.00387044990495059,0.0027570809214031,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,12
R-HSA-5696399,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),12/379,84/8183,0.000450440290662353,0.00387044990495059,0.0027570809214031,RPS27A/UBA52/INO80E/UBE2N/COPS5/COPS3/POLD2/SUMO2/ACTB/CETN2/UBB/PCNA,12
R-HSA-72172,R-HSA-72172,mRNA Splicing,20/379,190/8183,0.000485564506765459,0.00409977477624501,0.00292043847491137,POLR2G/SNRPB/SF3B5/POLR2L/HNRNPA1/SNU13/PUF60/HNRNPU/SNRPD2/MAGOH/SRRM2/LSM6/HNRNPH1/SF1/SRSF11/SYF2/FUS/LSM7/SRSF7/SF3B1,20
R-HSA-176409,R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,11/379,73/8183,0.000485964682529042,0.00409977477624501,0.00292043847491137,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-5696398,R-HSA-5696398,Nucleotide Excision Repair,14/379,110/8183,0.000522134357545162,0.00436523138560279,0.0031095341539911,RPS27A/UBA52/POLR2G/POLR2L/INO80E/UBE2N/COPS5/COPS3/POLD2/SUMO2/ACTB/CETN2/UBB/PCNA,14
R-HSA-8950505,R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,7/379,32/8183,0.000532344615085185,0.00441085538213439,0.00314203400632985,RPLP0/MIF/PPIA/AIP/SOD1/CFL1/GSTO1,7
R-HSA-176814,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,11/379,74/8183,0.000547624001085977,0.00448618102077584,0.00319569156198642,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,11
R-HSA-202424,R-HSA-202424,Downstream TCR signaling,12/379,86/8183,0.00056077262759698,0.00448618102077584,0.00319569156198642,RPS27A/UBA52/PSMA7/PSMA4/UBE2N/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,12
R-HSA-4086400,R-HSA-4086400,PCP/CE pathway,12/379,86/8183,0.00056077262759698,0.00448618102077584,0.00319569156198642,RPS27A/UBA52/PSMA7/RHOA/PSMA4/PFN1/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,12
R-HSA-450531,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,12/379,86/8183,0.00056077262759698,0.00448618102077584,0.00319569156198642,RPS27A/UBA52/PSMA7/HSPA1B/PSMA4/HSPA1A/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,12
R-HSA-205043,R-HSA-205043,NRIF signals cell death from the nucleus,5/379,16/8183,0.000593362159381906,0.00466644138903736,0.00332409844863369,RPS27A/UBA52/NCSTN/PSENEN/UBB,5
R-HSA-2173791,R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),5/379,16/8183,0.000593362159381906,0.00466644138903736,0.00332409844863369,RPS27A/UBA52/FKBP1A/RHOA/UBB,5
R-HSA-69563,R-HSA-69563,p53-Dependent G1 DNA Damage Response,10/379,64/8183,0.000649831276932959,0.00502536187494821,0.00357977229749033,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-69580,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,10/379,64/8183,0.000649831276932959,0.00502536187494821,0.00357977229749033,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-69052,R-HSA-69052,Switching of origins to a post-replicative state,12/379,88/8183,0.000692982393522639,0.0053147740594133,0.00378593251963651,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,12
R-HSA-5658442,R-HSA-5658442,Regulation of RAS by GAPs,10/379,65/8183,0.000736997061067792,0.00560601043172878,0.0039933921859411,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-2025928,R-HSA-2025928,Calcineurin activates NFAT,4/379,10/8183,0.000761282914788129,0.00574366296685678,0.00409144775769743,PPIA/FKBP1A/CALM3/CALM2,4
R-HSA-68867,R-HSA-68867,Assembly of the pre-replicative complex,10/379,66/8183,0.000833572787808093,0.00613932973877707,0.00437329749994555,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-69615,R-HSA-69615,G1/S DNA Damage Checkpoints,10/379,66/8183,0.000833572787808093,0.00613932973877707,0.00437329749994555,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-8948751,R-HSA-8948751,Regulation of PTEN stability and activity,10/379,66/8183,0.000833572787808093,0.00613932973877707,0.00437329749994555,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13,10
R-HSA-195253,R-HSA-195253,Degradation of beta-catenin by the destruction complex,11/379,78/8183,0.000863454900731691,0.00630933974707881,0.00449440263290097,RPS27A/UBA52/PSMA7/PSMA4/PSMB8/PSMB7/PSMC3/UBB/PSMC5/PSMD13/SKP1,11
R-HSA-351202,R-HSA-351202,Metabolism of polyamines,11/379,79/8183,0.000962445284375139,0.00697772831171975,0.00497052334364792,PSMA7/CKB/PSMA4/PSMB8/PSMB7/APIP/PSMC3/PSMC5/OAZ1/PSMD13/GAMT,11
R-HSA-69239,R-HSA-69239,Synthesis of DNA,14/379,117/8183,0.000974162790086527,0.00700793076899455,0.00499203779824022,RPS27A/UBA52/ANAPC11/PSMA7/PSMA4/PSMB8/POLD2/PSMB7/PSMC3/UBB/PSMC5/PSMD13/PCNA/SKP1,14
R-HSA-901042,R-HSA-901042,Calnexin/calreticulin cycle,6/379,26/8183,0.000991396187213151,0.00707704355179849,0.0050412696807276,RPS27A/UBA52/CALR/PDIA3/UBB/PRKCSH,6
