,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-381183,R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,4/331,10/8183,0.000454852986649657,0.00779039115316322,0.00622430402783742,HSP90B1/CALR/HSPA5/DDIT3,4
R-HSA-4086400,R-HSA-4086400,PCP/CE pathway,11/331,86/8183,0.000649022512207974,0.0109174858303556,0.00872276496670492,RHOA/PSMB9/PSMB8/PSMD6/DAAM1/PSMD7/RAC1/PFN1/AP2M1/PSME1/UBC,11
R-HSA-5625970,R-HSA-5625970,RHO GTPases activate KTN1,4/331,11/8183,0.000692086103611652,0.0114376335017926,0.0091383483671714,RHOA/CDC42/KTN1/RAC1,4
R-HSA-190861,R-HSA-190861,Gap junction assembly,5/331,19/8183,0.000764286424766586,0.0122026747818665,0.00974959489220534,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-389960,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,5/331,19/8183,0.000764286424766586,0.0122026747818665,0.00974959489220534,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-391251,R-HSA-391251,Protein folding,11/331,88/8183,0.000790162238819518,0.0123951622220266,0.00990338695803894,TUBB2B/TUBA1A/RGS7/TUBB2A/GNG2/TBCD/TUBB3/TBCA/ARL2/GNG5/TUBB4B,11
R-HSA-5610787,R-HSA-5610787,Hedgehog 'off' state,12/331,102/8183,0.000802659124780919,0.0123951622220266,0.00990338695803894,TUBB2B/TUBA1A/TUBB2A/PSMB9/PSMB8/TUBB3/PSMD6/PSMD7/RBX1/PSME1/TUBB4B/UBC,12
R-HSA-5625740,R-HSA-5625740,RHO GTPases activate PKNs,10/331,75/8183,0.000816638016539776,0.0124076292190398,0.00991334773898031,RHOA/HIST1H4C/HIST1H2AC/MYL6/MYL12B/H3F3A/RAC1/RHOB/H2AFZ/HIST1H2BK,10
R-HSA-114608,R-HSA-114608,Platelet degranulation ,12/331,103/8183,0.000876265867621181,0.0131022610682405,0.010468339103578,TIMP1/CD9/TAGLN2/LGALS3BP/CD63/PSAP/SOD1/HSPA5/MANF/HGF/CHID1/PFN1,12
R-HSA-190828,R-HSA-190828,Gap junction trafficking,6/331,29/8183,0.000902741713668321,0.0132872295980556,0.010616123770935,TUBB2B/TUBA1A/TUBB2A/TUBB3/AP2M1/TUBB4B,6
R-HSA-5625900,R-HSA-5625900,RHO GTPases activate CIT,5/331,20/8183,0.000985635264377754,0.0141332200660495,0.0112920464266683,RHOA/MYL6/MYL12B/RAC1/RHOB,5
R-HSA-381033,R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,4/331,12/8183,0.00100522902805236,0.0141332200660495,0.0112920464266683,HSP90B1/CALR/HSPA5/DDIT3,4
R-HSA-381771,R-HSA-381771,Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1),4/331,12/8183,0.00100522902805236,0.0141332200660495,0.0112920464266683,GRP/SPCS1/SEC11C/SEC11A,4
R-HSA-180585,R-HSA-180585,Vif-mediated degradation of APOBEC3G,8/331,52/8183,0.0010445833150066,0.014470551216709,0.0115615645546396,PSMB9/PSMB8/PSMD6/ELOB/PSMD7/RBX1/PSME1/UBC,8
R-HSA-76005,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,12/331,106/8183,0.00113166149860767,0.0154496395896873,0.0123438287033483,TIMP1/CD9/TAGLN2/LGALS3BP/CD63/PSAP/SOD1/HSPA5/MANF/HGF/CHID1/PFN1,12
R-HSA-162909,R-HSA-162909,Host Interactions of HIV factors,13/331,122/8183,0.00125830752445491,0.0169332241148075,0.0135291711275979,B2M/PSMB9/PSMB8/SLC25A6/ELMO1/PSMD6/ELOB/PSMD7/RAC1/RBX1/AP2M1/PSME1/UBC,13
R-HSA-157858,R-HSA-157858,Gap junction trafficking and regulation,6/331,31/8183,0.00130702755850986,0.017341126198821,0.0138550734519578,TUBB2B/TUBA1A/TUBB2A/TUBB3/AP2M1/TUBB4B,6
R-HSA-450408,R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,8/331,54/8183,0.00134639104738595,0.0176152828699662,0.014074116942704,HSPA1A/PSMB9/PSMB8/HSPA1B/PSMD6/PSMD7/PSME1/UBC,8
R-HSA-400508,R-HSA-400508,Incretin synthesis, secretion, and inactivation,4/331,13/8183,0.00140604379561453,0.0181437432256012,0.014496341944692,GRP/SPCS1/SEC11C/SEC11A,4
R-HSA-5687128,R-HSA-5687128,MAPK6/MAPK4 signaling,10/331,81/8183,0.00149374585525837,0.0190149810223431,0.0151924365079621,PSMB9/PSMB8/PSMD6/CDC42/PSMD7/RAC1/PSME1/JUN/UBC/DNAJB1,10
R-HSA-438064,R-HSA-438064,Post NMDA receptor activation events,9/331,68/8183,0.00155817611550841,0.0194139273321276,0.015511183419903,TUBB2B/TUBA1A/TUBB2A/NEFL/TUBB3/RAC1/HRAS/CAMK2B/TUBB4B,9
R-HSA-9619483,R-HSA-9619483,Activation of AMPK downstream of NMDARs,5/331,22/8183,0.00156630411596783,0.0194139273321276,0.015511183419903,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-76002,R-HSA-76002,Platelet activation, signaling and aggregation,18/331,207/8183,0.00177256622608507,0.0215279832389569,0.0172002547947862,TIMP1/RHOA/CD9/TAGLN2/LGALS3BP/CD63/GNG2/PSAP/SOD1/HSPA5/MANF/HGF/CDC42/RAC1/RHOB/CHID1/PFN1/GNG5,18
R-HSA-195721,R-HSA-195721,Signaling by WNT,22/331,276/8183,0.00178257186055057,0.0215279832389569,0.0172002547947862,RHOA/SOX4/HIST1H4C/GNG2/PSMB9/PSMB8/HIST1H2AC/PSMD6/H3F3A/DAAM1/PSMD7/SNX3/RAC1/H2AFZ/HDAC1/RBX1/PFN1/AP2M1/GNG5/PSME1/HIST1H2BK/UBC,22
R-HSA-109582,R-HSA-109582,Hemostasis,32/331,461/8183,0.00184439835491917,0.0219926993713146,0.0175715499502626,TUBB2B/TIMP1/RHOA/EPCAM/CD9/BSG/TUBA1A/TAGLN2/LGALS3BP/CD63/TUBB2A/GNG2/PSAP/TUBB3/SOD1/HSPA5/CD74/MANF/HGF/CDC42/H3F3A/CD47/ANGPT2/RAC1/RHOB/HDAC1/CHID1/PFN1/HRAS/GNG5/MIF/TUBB4B,32
R-HSA-8849471,R-HSA-8849471,PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases,4/331,14/8183,0.001906247870105,0.0224460686704864,0.0179337793042773,RHOA/ELMO1/RAC1/HRAS,4
R-HSA-1234174,R-HSA-1234174,Cellular response to hypoxia,9/331,71/8183,0.00211778306185811,0.0246290326453129,0.0196779062927687,CA9/PSMB9/PSMB8/PSMD6/ELOB/PSMD7/RBX1/PSME1/UBC,9
R-HSA-389957,R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,5/331,24/8183,0.00236556778976027,0.026528153070883,0.0211952502465989,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-397795,R-HSA-397795,G-protein beta:gamma signalling,5/331,24/8183,0.00236556778976027,0.026528153070883,0.0211952502465989,RHOA/GNG2/CDC42/AKT3/GNG5,5
R-HSA-400685,R-HSA-400685,Sema4D in semaphorin signaling,5/331,24/8183,0.00236556778976027,0.026528153070883,0.0211952502465989,RHOA/MYL6/MYL12B/RAC1/RHOB,5
R-HSA-3858494,R-HSA-3858494,Beta-catenin independent WNT signaling,13/331,131/8183,0.00240203015982823,0.026620146006567,0.0212687500220085,RHOA/GNG2/PSMB9/PSMB8/PSMD6/DAAM1/PSMD7/RAC1/PFN1/AP2M1/GNG5/PSME1/UBC,13
R-HSA-425397,R-HSA-425397,Transport of vitamins, nucleosides, and related molecules,6/331,35/8183,0.00251490906996486,0.0275470272547314,0.0220093021422873,APOD/LCN15/SLC25A6/LCN12/ARL2/SLC29A1,6
R-HSA-5358346,R-HSA-5358346,Hedgehog ligand biogenesis,8/331,61/8183,0.0029826635269065,0.0322950464637463,0.0258028363186709,OS9/PSMB9/PSMB8/PSMD6/PSMD7/PSME1/P4HB/UBC,8
R-HSA-2559582,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),10/331,89/8183,0.00304139560034004,0.0325567574490945,0.0260119360555398,HIST1H4C/HIST1H2AC/CDKN1A/FOS/H3F3A/CDKN2C/H2AFZ/JUN/HIST1H2BK/UBC,10
R-HSA-442755,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,9/331,76/8183,0.00339584620341397,0.0358603635998018,0.0286514247109825,TUBB2B/TUBA1A/TUBB2A/NEFL/TUBB3/RAC1/HRAS/CAMK2B/TUBB4B,9
R-HSA-389958,R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,5/331,26/8183,0.00342614938851609,0.0358603635998018,0.0286514247109825,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-1234176,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,8/331,63/8183,0.00365808507334688,0.0378672103197006,0.030254838952493,PSMB9/PSMB8/PSMD6/ELOB/PSMD7/RBX1/PSME1/UBC,8
R-HSA-9020591,R-HSA-9020591,Interleukin-12 signaling,6/331,38/8183,0.0038636083426283,0.039207414059682,0.031325624150936,SOD1/CDC42/HNRNPF/MIF/GSTO1/P4HB,6
R-HSA-8939236,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,11/331,107/8183,0.0038707956555737,0.039207414059682,0.031325624150936,HIST1H4C/PSMB9/PSMB8/HIST1H2AC/PSMD6/H3F3A/PSMD7/H2AFZ/PSME1/HIST1H2BK/UBC,11
R-HSA-112314,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,14/331,155/8183,0.00397055900300037,0.0397900700087909,0.031791149912041,TUBB2B/TUBA1A/TUBB2A/GNG2/NEFL/TUBB3/RAC1/NPTN/GRIK2/AP2M1/HRAS/CAMK2B/GNG5/TUBB4B,14
R-HSA-5658442,R-HSA-5658442,Regulation of RAS by GAPs,8/331,65/8183,0.00444622649200362,0.0440878458470254,0.035224952263519,PSMB9/PSMB8/PSMD6/PSMD7/RBX1/HRAS/PSME1/UBC,8
R-HSA-8854050,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,7/331,52/8183,0.0046403270072886,0.0455332087590194,0.0363797566909139,PSMB9/PSMB8/PSMD6/PSMD7/RBX1/PSME1/UBC,7
R-HSA-3299685,R-HSA-3299685,Detoxification of Reactive Oxygen Species,5/331,28/8183,0.0047912170897486,0.0461502062668148,0.0368727203942034,CYBA/GSTP1/SOD1/PRDX3/P4HB,5
R-HSA-977225,R-HSA-977225,Amyloid fiber formation,9/331,80/8183,0.00480118918699348,0.0461502062668148,0.0368727203942034,B2M/HIST1H4C/HIST1H2AC/H3F3A/H2AFZ/NCSTN/NPPA/HIST1H2BK/UBC,9
R-HSA-437239,R-HSA-437239,Recycling pathway of L1,6/331,40/8183,0.00502030635010867,0.0477689755737613,0.0381660716674928,TUBB2B/TUBA1A/TUBB2A/TUBB3/AP2M1/TUBB4B,6
R-HSA-5362768,R-HSA-5362768,Hh mutants that don't undergo autocatalytic processing are degraded by ERAD,7/331,53/8183,0.00516570170594462,0.0486609100699983,0.0388787023131622,OS9/PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,7
R-HSA-157118,R-HSA-157118,Signaling by NOTCH,17/331,212/8183,0.00541604669182658,0.0505140196406004,0.0403592848843774,MDK/HIST1H4C/PSMB9/PSMB8/HIST1H2AC/DLK1/PSMD6/H3F3A/PSMD7/H2AFZ/NCSTN/HDAC1/RBX1/PSME1/JUN/HIST1H2BK/UBC,17
R-HSA-4641258,R-HSA-4641258,Degradation of DVL,7/331,54/8183,0.00573453520828315,0.0524459433611915,0.0419028377508682,PSMB9/PSMB8/PSMD6/PSMD7/RBX1/PSME1/UBC,7
R-HSA-9604323,R-HSA-9604323,Negative regulation of NOTCH4 signaling,7/331,54/8183,0.00573453520828315,0.0524459433611915,0.0419028377508682,PSMB9/PSMB8/PSMD6/PSMD7/RBX1/PSME1/UBC,7
R-HSA-392451,R-HSA-392451,G beta:gamma signalling through PI3Kgamma,4/331,19/8183,0.00629056142961544,0.0565746766557609,0.0452015798512337,RHOA/GNG2/AKT3/GNG5,4
R-HSA-5387390,R-HSA-5387390,Hh mutants abrogate ligand secretion,7/331,55/8183,0.00634896670926374,0.0565746766557609,0.0452015798512337,OS9/PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,7
R-HSA-83936,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,3/331,10/8183,0.00636615257485207,0.0565746766557609,0.0452015798512337,SLC25A6/ARL2/SLC29A1,3
R-HSA-499943,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,5/331,30/8183,0.00650346085302297,0.057254767509791,0.0457449533685334,NME1/NME3/NME4/NME2/CTPS1,5
R-HSA-5610780,R-HSA-5610780,Degradation of GLI1 by the proteasome,7/331,56/8183,0.00701114303310998,0.0600408794289964,0.0479709786475946,PSMB9/PSMB8/PSMD6/PSMD7/RBX1/PSME1/UBC,7
R-HSA-5610783,R-HSA-5610783,Degradation of GLI2 by the proteasome,7/331,56/8183,0.00701114303310998,0.0600408794289964,0.0479709786475946,PSMB9/PSMB8/PSMD6/PSMD7/RBX1/PSME1/UBC,7
R-HSA-5610785,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,7/331,56/8183,0.00701114303310998,0.0600408794289964,0.0479709786475946,PSMB9/PSMB8/PSMD6/PSMD7/RBX1/PSME1/UBC,7
R-HSA-6811436,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,6/331,43/8183,0.00720545985103668,0.0611490376547438,0.048856365988537,TUBB2B/TUBA1A/TUBB2A/TUBB3/DYNLL1/TUBB4B,6
R-HSA-5627117,R-HSA-5627117,RHO GTPases Activate ROCKs,4/331,20/8183,0.00761679297092487,0.0640626694518859,0.0511842760734143,RHOA/MYL6/MYL12B/RHOB,4
R-HSA-427389,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,7/331,57/8183,0.00772321357298555,0.0643828954491362,0.051440127663574,HIST1H4C/HIST1H2AC/H3F3A/H2AFZ/HDAC1/CHD4/HIST1H2BK,7
R-HSA-6807070,R-HSA-6807070,PTEN Regulation,12/331,134/8183,0.00791633679797219,0.0654139409095597,0.0522639040678681,PSMB9/PSMB8/EGR1/PSMD6/AKT3/PSMD7/HDAC1/RHEB/CHD4/PSME1/JUN/UBC,12
R-HSA-9006931,R-HSA-9006931,Signaling by Nuclear Receptors,17/331,221/8183,0.0081291025390685,0.0665879529721959,0.0532019067774278,TFF3/FABP5/HIST1H4C/GNG2/HIST1H2AC/FOS/POLR2H/H3F3A/AKT3/PTGES3/PDHB/H2AFZ/HDAC1/HRAS/GNG5/JUN/HIST1H2BK,17
R-HSA-6785807,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,8/331,72/8183,0.00826478502057282,0.0671157542187897,0.0536236051697783,TIMP1/HSP90B1/FSCN1/CEBPD/CDKN1A/FOS/HGF/JUNB,8
R-HSA-8950505,R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,5/331,32/8183,0.00860425241039179,0.0686881844965175,0.0548799328584311,SOD1/CDC42/HNRNPF/MIF/GSTO1,5
R-HSA-8955332,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,5/331,32/8183,0.00860425241039179,0.0686881844965175,0.0548799328584311,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-69275,R-HSA-69275,G2/M Transition,15/331,187/8183,0.00870649914185345,0.0689203545514785,0.0550654302204796,TUBB2B/TUBA1A/TUBB2A/PSMB9/PSMB8/TUBB3/CDKN1A/PSMD6/PSMD7/DYNLL1/RBX1/AKAP9/PSME1/TUBB4B/UBC,15
R-HSA-447115,R-HSA-447115,Interleukin-12 family signaling,6/331,45/8183,0.00899933953128752,0.070644815320607,0.0564432260076366,SOD1/CDC42/HNRNPF/MIF/GSTO1/P4HB,6
R-HSA-416572,R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,4/331,21/8183,0.00911456272940475,0.0709580007528866,0.0566934523838573,RHOA/MYL6/MYL12B/RHOB,4
R-HSA-5678895,R-HSA-5678895,Defective CFTR causes cystic fibrosis,7/331,59/8183,0.00930561737950495,0.0718515702581448,0.0574073893558761,OS9/PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,7
R-HSA-453274,R-HSA-453274,Mitotic G2-G2/M phases,15/331,189/8183,0.00955893043547439,0.0732074184570477,0.0584906740382044,TUBB2B/TUBA1A/TUBB2A/PSMB9/PSMB8/TUBB3/CDKN1A/PSMD6/PSMD7/DYNLL1/RBX1/AKAP9/PSME1/TUBB4B/UBC,15
R-HSA-8939211,R-HSA-8939211,ESR-mediated signaling,15/331,190/8183,0.0100092387381605,0.0760379265431227,0.0607521706093784,TFF3/HIST1H4C/GNG2/HIST1H2AC/FOS/POLR2H/H3F3A/AKT3/PTGES3/H2AFZ/HDAC1/HRAS/GNG5/JUN/HIST1H2BK,15
R-HSA-187577,R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,7/331,60/8183,0.0101802168579813,0.0767181142417474,0.0612956215027929,PSMB9/PSMB8/CDKN1A/PSMD6/PSMD7/PSME1/UBC,7
R-HSA-5683057,R-HSA-5683057,MAPK family signaling cascades,18/331,246/8183,0.0107607299056972,0.0781243695131152,0.0624191800222118,PSMB9/NEFL/PSMB8/RET/HGF/PSMD6/CDC42/PSMD7/RAC1/RBX1/HRAS/CAMK2B/PSME1/JUN/DUSP1/UBC/DNAJB1/DUSP2,18
R-HSA-422085,R-HSA-422085,Synthesis, secretion, and deacylation of Ghrelin,3/331,12/8183,0.0109901603260722,0.0781243695131152,0.0624191800222118,SPCS1/SEC11C/SEC11A,3
R-HSA-381426,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),9/331,91/8183,0.0110301829524454,0.0781243695131152,0.0624191800222118,TIMP1/HSP90B1/CHGB/PDIA6/IGFBP2/IGFBP5/KTN1/NUCB1/P4HB,9
R-HSA-6807878,R-HSA-6807878,COPI-mediated anterograde transport,9/331,91/8183,0.0110301829524454,0.0781243695131152,0.0624191800222118,TUBB2B/TUBA1A/TUBB2A/TUBB3/FOLR1/DYNLL1/TMED10/ARF4/TUBB4B,9
R-HSA-110328,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,6/331,47/8183,0.011091912170057,0.0781243695131152,0.0624191800222118,HIST1H4C/TERF2IP/HIST1H2AC/H2AFZ/NTHL1/HIST1H2BK,6
R-HSA-110329,R-HSA-110329,Cleavage of the damaged pyrimidine ,6/331,47/8183,0.011091912170057,0.0781243695131152,0.0624191800222118,HIST1H4C/TERF2IP/HIST1H2AC/H2AFZ/NTHL1/HIST1H2BK,6
R-HSA-73928,R-HSA-73928,Depyrimidination,6/331,47/8183,0.011091912170057,0.0781243695131152,0.0624191800222118,HIST1H4C/TERF2IP/HIST1H2AC/H2AFZ/NTHL1/HIST1H2BK,6
R-HSA-2132295,R-HSA-2132295,MHC class II antigen presentation,10/331,107/8183,0.0111082060811072,0.0781243695131152,0.0624191800222118,TUBB2B/TUBA1A/TUBB2A/TUBB3/CD74/RAB7A/CTSL/DYNLL1/AP2M1/TUBB4B,10
R-HSA-2980736,R-HSA-2980736,Peptide hormone metabolism,7/331,61/8183,0.0111132330305281,0.0781243695131152,0.0624191800222118,CPB1/GRP/CPE/SPCS1/MME/SEC11C/SEC11A,7
R-HSA-449147,R-HSA-449147,Signaling by Interleukins,23/331,342/8183,0.0113142930229689,0.0785051907728636,0.0627234455275422,TIMP1/HSP90B1/FSCN1/PSMB9/PSMB8/CEBPD/CDKN1A/SOD1/FOS/HGF/PSMD6/CDC42/IL17RB/PSMD7/RBX1/HNRNPF/MIF/GSTO1/PSME1/JUN/P4HB/JUNB/UBC,23
R-HSA-5632684,R-HSA-5632684,Hedgehog 'on' state,8/331,76/8183,0.0113340827442776,0.0785051907728636,0.0627234455275422,EVC2/PSMB9/PSMB8/PSMD6/PSMD7/RBX1/PSME1/UBC,8
R-HSA-211733,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,6/331,48/8183,0.0122577310045074,0.0842830847171235,0.0673398207316385,PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,6
R-HSA-164952,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,4/331,23/8183,0.0126563725607156,0.0863934996535807,0.0690259830733157,B2M/ELMO1/RAC1/AP2M1,4
R-HSA-195253,R-HSA-195253,Degradation of beta-catenin by the destruction complex,8/331,78/8183,0.0131511300720062,0.0879389495226985,0.0702607541722309,PSMB9/PSMB8/PSMD6/PSMD7/HDAC1/RBX1/PSME1/UBC,8
R-HSA-73884,R-HSA-73884,Base Excision Repair,8/331,78/8183,0.0131511300720062,0.0879389495226985,0.0702607541722309,HIST1H4C/TERF2IP/HIST1H2AC/BPHL/H2AFZ/NTHL1/APEX1/HIST1H2BK,8
R-HSA-2559586,R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,7/331,63/8183,0.0131628363935249,0.0879389495226985,0.0702607541722309,HIST1H4C/HIST1H1C/TERF2IP/HIST1H2AC/CDKN1A/H2AFZ/HIST1H2BK,7
R-HSA-180534,R-HSA-180534,Vpu mediated degradation of CD4,6/331,49/8183,0.0135071189911248,0.0881691503848532,0.0704446782044586,PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,6
R-HSA-350562,R-HSA-350562,Regulation of ornithine decarboxylase (ODC),6/331,49/8183,0.0135071189911248,0.0881691503848532,0.0704446782044586,OAZ1/PSMB9/PSMB8/PSMD6/PSMD7/PSME1,6
R-HSA-73929,R-HSA-73929,Base-Excision Repair, AP Site Formation,6/331,49/8183,0.0135071189911248,0.0881691503848532,0.0704446782044586,HIST1H4C/TERF2IP/HIST1H2AC/H2AFZ/NTHL1/HIST1H2BK,6
R-HSA-9018519,R-HSA-9018519,Estrogen-dependent gene expression,11/331,127/8183,0.0136310248579953,0.0881691503848532,0.0704446782044586,TFF3/HIST1H4C/HIST1H2AC/FOS/POLR2H/H3F3A/PTGES3/H2AFZ/HDAC1/JUN/HIST1H2BK,11
R-HSA-3000480,R-HSA-3000480,Scavenging by Class A Receptors,3/331,13/8183,0.0138653952852095,0.0881691503848532,0.0704446782044586,HSP90B1/FTH1/CALR,3
R-HSA-351202,R-HSA-351202,Metabolism of polyamines,8/331,79/8183,0.0141356288098049,0.0881691503848532,0.0704446782044586,OAZ1/PSMB9/PSMB8/PSMD6/PSMD7/ADI1/PSME1/SRM,8
R-HSA-1445148,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,7/331,64/8183,0.0142835115491829,0.0881691503848532,0.0704446782044586,TUBB2B/TUBA1A/RAB13/TUBB2A/TUBB3/RAC1/TUBB4B,7
R-HSA-69563,R-HSA-69563,p53-Dependent G1 DNA Damage Response,7/331,64/8183,0.0142835115491829,0.0881691503848532,0.0704446782044586,PSMB9/PSMB8/CDKN1A/PSMD6/PSMD7/PSME1/UBC,7
R-HSA-69580,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,7/331,64/8183,0.0142835115491829,0.0881691503848532,0.0704446782044586,PSMB9/PSMB8/CDKN1A/PSMD6/PSMD7/PSME1/UBC,7
R-HSA-2424491,R-HSA-2424491,DAP12 signaling,4/331,24/8183,0.0147145335149067,0.0881691503848532,0.0704446782044586,B2M/HLA-E/RAC1/HRAS,4
R-HSA-5627123,R-HSA-5627123,RHO GTPases activate PAKs,4/331,24/8183,0.0147145335149067,0.0881691503848532,0.0704446782044586,MYL6/MYL12B/CDC42/RAC1,4
R-HSA-349425,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,6/331,50/8183,0.0148428899094567,0.0881691503848532,0.0704446782044586,PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,6
R-HSA-5620924,R-HSA-5620924,Intraflagellar transport,6/331,50/8183,0.0148428899094567,0.0881691503848532,0.0704446782044586,TUBB2B/TUBA1A/TUBB2A/TUBB3/DYNLL1/TUBB4B,6
R-HSA-69601,R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,6/331,50/8183,0.0148428899094567,0.0881691503848532,0.0704446782044586,PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,6
R-HSA-69610,R-HSA-69610,p53-Independent DNA Damage Response,6/331,50/8183,0.0148428899094567,0.0881691503848532,0.0704446782044586,PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,6
R-HSA-69613,R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,6/331,50/8183,0.0148428899094567,0.0881691503848532,0.0704446782044586,PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,6
R-HSA-75815,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,6/331,50/8183,0.0148428899094567,0.0881691503848532,0.0704446782044586,PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,6
R-HSA-2467813,R-HSA-2467813,Separation of Sister Chromatids,14/331,181/8183,0.014882054045851,0.0881691503848532,0.0704446782044586,TUBB2B/RPS27/TUBA1A/TUBB2A/PSMB9/PSMB8/TUBB3/MAD1L1/PSMD6/PSMD7/DYNLL1/PSME1/TUBB4B/UBC,14
R-HSA-8957275,R-HSA-8957275,Post-translational protein phosphorylation,8/331,80/8183,0.015172788767895,0.0893297938709821,0.0713719997963484,TIMP1/HSP90B1/CHGB/PDIA6/IGFBP5/KTN1/NUCB1/P4HB,8
R-HSA-169911,R-HSA-169911,Regulation of Apoptosis,6/331,51/8183,0.0162677706190945,0.0951816144297329,0.0760474402919421,PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,6
R-HSA-69615,R-HSA-69615,G1/S DNA Damage Checkpoints,7/331,66/8183,0.0167265629293522,0.0966651673585876,0.0772327574716618,PSMB9/PSMB8/CDKN1A/PSMD6/PSMD7/PSME1/UBC,7
R-HSA-8948751,R-HSA-8948751,Regulation of PTEN stability and activity,7/331,66/8183,0.0167265629293522,0.0966651673585876,0.0772327574716618,PSMB9/PSMB8/PSMD6/AKT3/PSMD7/PSME1/UBC,7
R-HSA-390466,R-HSA-390466,Chaperonin-mediated protein folding,8/331,82/8183,0.0174110105732605,0.0994010421818873,0.0794186447201357,TUBB2B/TUBA1A/RGS7/TUBB2A/GNG2/TUBB3/GNG5/TUBB4B,8
R-HSA-9013694,R-HSA-9013694,Signaling by NOTCH4,8/331,82/8183,0.0174110105732605,0.0994010421818873,0.0794186447201357,PSMB9/PSMB8/PSMD6/PSMD7/NCSTN/RBX1/PSME1/UBC,8
R-HSA-171306,R-HSA-171306,Packaging Of Telomere Ends,5/331,38/8183,0.0176169687160091,0.0999709911474735,0.0798740179578094,HIST1H4C/TERF2IP/HIST1H2AC/H2AFZ/HIST1H2BK,5
R-HSA-909733,R-HSA-909733,Interferon alpha/beta signaling,6/331,52/8183,0.0177843936988952,0.100316759666822,0.0801502773067135,HLA-C/HLA-A/HLA-B/PSMB8/EGR1/HLA-E,6
R-HSA-69202,R-HSA-69202,Cyclin E associated events during G1/S transition ,8/331,83/8183,0.0186149741648971,0.104376819424601,0.0833941511773271,PSMB9/PSMB8/CDKN1A/PSMD6/AKT3/PSMD7/PSME1/UBC,8
