,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002009,GO:0002009,morphogenesis of an epithelium,22/451,431/12743,0.0545397306281873,0.292470693454916,0.254080895826517,MDK/SPINT2/RHOA/SOX4/CA9/PSMB9/ID4/PSMB8/RET/HGF/PSMD6/FOLR1/IGFBP5/CDC42/DAAM1/PSMD7/SOX11/RAC1/RHOB/PFN1/AP2M1/PSME1,22
GO:0032231,GO:0032231,regulation of actin filament bundle assembly,6/451,77/12743,0.0548604602427773,0.292470693454916,0.254080895826517,RHOA/PFN2/CDC42/CD47/RAC1/PFN1,6
GO:0034333,GO:0034333,adherens junction assembly,6/451,77/12743,0.0548604602427773,0.292470693454916,0.254080895826517,APOD/RHOA/TBCD/MACF1/RAC1/DUSP22,6
GO:0048010,GO:0048010,vascular endothelial growth factor receptor signaling pathway,6/451,77/12743,0.0548604602427773,0.292470693454916,0.254080895826517,RHOA/BRK1/CYBA/ELMO1/CDC42/RAC1,6
GO:0071826,GO:0071826,ribonucleoprotein complex subunit organization,11/451,180/12743,0.0551844641142898,0.292470693454916,0.254080895826517,RPL38/RPS19/SNRPF/EIF3L/NOP53/SRSF9/RPS23/PTGES3/SNRPE/RPS14/TXNL4A,11
GO:0043410,GO:0043410,positive regulation of MAPK cascade,19/451,361/12743,0.05529612934105,0.292470693454916,0.254080895826517,CD24/ERP29/PSAP/NENF/ATP6AP1/SOD1/CD74/RET/HGF/GDF15/GADD45B/CIB1/NPTN/KIDINS220/HRAS/MIF/JUN/DDT/UBC,19
GO:0000027,GO:0000027,ribosomal large subunit assembly,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,RPL38/NOP53,2
GO:0002093,GO:0002093,auditory receptor cell morphogenesis,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,SOD1/SLITRK6,2
GO:0002227,GO:0002227,innate immune response in mucosa,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,RPL39/HIST1H2BK,2
GO:0002483,GO:0002483,antigen processing and presentation of endogenous peptide antigen,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,B2M/HLA-E,2
GO:0002861,GO:0002861,regulation of inflammatory response to antigenic stimulus,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,PARK7/HLA-E,2
GO:0010421,GO:0010421,hydrogen peroxide-mediated programmed cell death,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,PARK7/HGF,2
GO:0010759,GO:0010759,positive regulation of macrophage chemotaxis,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,MDK/AKIRIN1,2
GO:0019471,GO:0019471,4-hydroxyproline metabolic process,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,PRDX4/P4HB,2
GO:0032105,GO:0032105,negative regulation of response to extracellular stimulus,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,NENF/NUCB2,2
GO:0032108,GO:0032108,negative regulation of response to nutrient levels,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,NENF/NUCB2,2
GO:0032656,GO:0032656,regulation of interleukin-13 production,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,IL17RB/HLA-E,2
GO:0033008,GO:0033008,positive regulation of mast cell activation involved in immune response,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,VAMP8/NPPA,2
GO:0035458,GO:0035458,cellular response to interferon-beta,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,NDUFA13/CAPN2,2
GO:0043247,GO:0043247,telomere maintenance in response to DNA damage,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,TERF2IP/APEX1,2
GO:0043306,GO:0043306,positive regulation of mast cell degranulation,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,VAMP8/NPPA,2
GO:0045793,GO:0045793,positive regulation of cell size,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,RET/AKT3,2
GO:0048557,GO:0048557,embryonic digestive tract morphogenesis,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,SOX11/ID2,2
GO:0051023,GO:0051023,regulation of immunoglobulin secretion,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,TMBIM6/HLA-E,2
GO:0060004,GO:0060004,reflex,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,ASCL1/SLITRK6,2
GO:0060253,GO:0060253,negative regulation of glial cell proliferation,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,TSPO/SOX11,2
GO:0060856,GO:0060856,establishment of blood-brain barrier,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,MFSD2A/LSR,2
GO:0061577,GO:0061577,calcium ion transmembrane transport via high voltage-gated calcium channel,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,CACNA2D1/NPPA,2
GO:0071318,GO:0071318,cellular response to ATP,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,HSP90B1/SOD1,2
GO:0072224,GO:0072224,metanephric glomerulus development,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,EGR1/RET,2
GO:0090073,GO:0090073,positive regulation of protein homodimerization activity,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,PARK7/ARF6,2
GO:0090085,GO:0090085,regulation of protein deubiquitination,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,PARK7/NOP53,2
GO:0090399,GO:0090399,replicative senescence,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,MME/CDKN1A,2
GO:0097468,GO:0097468,programmed cell death in response to reactive oxygen species,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,PARK7/HGF,2
GO:1900102,GO:1900102,negative regulation of endoplasmic reticulum unfolded protein response,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,HSPA5/PPP1R15A,2
GO:1900221,GO:1900221,regulation of amyloid-beta clearance,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,LRPAP1/HDAC1,2
GO:1901387,GO:1901387,positive regulation of voltage-gated calcium channel activity,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,S100A1/CACNA2D1,2
GO:1903019,GO:1903019,negative regulation of glycoprotein metabolic process,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,TMEM59/BACE2,2
GO:1903209,GO:1903209,positive regulation of oxidative stress-induced cell death,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,PARK7/SOD1,2
GO:1904996,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,MDK/RHOA,2
GO:2000251,GO:2000251,positive regulation of actin cytoskeleton reorganization,2/451,11/12743,0.0556467590709872,0.292470693454916,0.254080895826517,CDC42/HRAS,2
GO:0006417,GO:0006417,regulation of translation,16/451,292/12743,0.0558033970919977,0.292850297108187,0.254410672581729,RPL38/RHOA/RPL26/CALR/SOX4/EIF4A2/EEF2/EIF1B/SERP1/IGFBP5/RGS2/SRP9/RPS14/PPP1R15A/EPRS/BTG2,16
GO:0048168,GO:0048168,regulation of neuronal synaptic plasticity,4/451,41/12743,0.0560107411167911,0.292850297108187,0.254410672581729,NPTN/GRIK2/HRAS/CAMK2B,4
GO:1904705,GO:1904705,regulation of vascular smooth muscle cell proliferation,4/451,41/12743,0.0560107411167911,0.292850297108187,0.254410672581729,GSTP1/CDKN1A/IGFBP5/JUN,4
GO:1990874,GO:1990874,vascular smooth muscle cell proliferation,4/451,41/12743,0.0560107411167911,0.292850297108187,0.254410672581729,GSTP1/CDKN1A/IGFBP5/JUN,4
GO:0070507,GO:0070507,regulation of microtubule cytoskeleton organization,10/451,159/12743,0.0560956331390551,0.292850297108187,0.254410672581729,RHOA/HSPA1A/MAP1B/TBCD/HSPA1B/CLIP3/ARL2/RAC1/CIB1/AKAP9,10
GO:1902904,GO:1902904,negative regulation of supramolecular fiber organization,7/451,97/12743,0.056153158032111,0.292850297108187,0.254410672581729,MAP1B/PFN2/TBCD/SCIN/CLIP3/CIB1/PFN1,7
GO:0048167,GO:0048167,regulation of synaptic plasticity,9/451,138/12743,0.0563834988647716,0.293673127291803,0.255125497809845,MME/MAP1B/NSG1/NCSTN/NPTN/GRIK2/HRAS/CPLX2/CAMK2B,9
GO:0048147,GO:0048147,negative regulation of fibroblast proliferation,3/451,25/12743,0.0569144496103704,0.295298432786114,0.256537465180347,FTH1/NUPR1/GSTP1,3
GO:0060416,GO:0060416,response to growth hormone,3/451,25/12743,0.0569144496103704,0.295298432786114,0.256537465180347,GDF15/IGFBP5/NME2,3
GO:0099622,GO:0099622,cardiac muscle cell membrane repolarization,3/451,25/12743,0.0569144496103704,0.295298432786114,0.256537465180347,CACNA2D1/NPPA/AKAP9,3
GO:0008344,GO:0008344,adult locomotory behavior,5/451,59/12743,0.0571373639884743,0.295722448645678,0.256905824581318,UCHL1/CSTB/PARK7/ID2/SLITRK6,5
GO:0021700,GO:0021700,developmental maturation,12/451,203/12743,0.0572153885074292,0.295722448645678,0.256905824581318,RHOA/CNTNAP2/CD63/MAP1B/NEFL/CDKN1A/RET/ASCL1/PFN1/CAMK2B/ID2/DDIT3,12
GO:0050768,GO:0050768,negative regulation of neurogenesis,12/451,203/12743,0.0572153885074292,0.295722448645678,0.256905824581318,B2M/RHOA/CALR/ID4/TSPO/ASCL1/SOX11/DPYSL3/CIB1/DLL3/ARF6/ID2,12
GO:0031145,GO:0031145,anaphase-promoting complex-dependent catabolic process,6/451,78/12743,0.0577444765187972,0.297696683403277,0.258620920647379,PSMB9/PSMB8/PSMD6/PSMD7/PSME1/UBC,6
GO:1900034,GO:1900034,regulation of cellular response to heat,6/451,78/12743,0.0577444765187972,0.297696683403277,0.258620920647379,HSPA1A/HSPA1B/PTGES3/HSBP1/CAMK2B/DNAJB1,6
GO:0006941,GO:0006941,striated muscle contraction,8/451,118/12743,0.0580324458519683,0.298420976318825,0.259250142641041,CHGA/EEF2/PGAM2/RGS2/CACNA2D1/DSP/NPPA/GSTO1,8
GO:0071346,GO:0071346,cellular response to interferon-gamma,8/451,118/12743,0.0580324458519683,0.298420976318825,0.259250142641041,B2M/HLA-C/HLA-A/HLA-B/HLA-E/CD47/CAMK2B/EPRS,8
GO:0009408,GO:0009408,response to heat,9/451,139/12743,0.0584988634012733,0.299806565914888,0.260453859299475,HSPA1A/HSPA1B/CDKN1A/SOD1/HSPA6/PTGES3/HSBP1/CAMK2B/DNAJB1,9
GO:0030308,GO:0030308,negative regulation of cell growth,9/451,139/12743,0.0584988634012733,0.299806565914888,0.260453859299475,HSPA1A/MEG3/NDUFA13/HSPA1B/CDKN1A/RGS2/CDKN2C/NPPA/ADIPOR1,9
GO:0051604,GO:0051604,protein maturation,13/451,226/12743,0.0585982193325121,0.299806565914888,0.260453859299475,PCSK1N/CALR/SOX4/MME/SCG5/CFHR1/CAPN2/TMEM59/PRDX4/BACE2/CISD3/NCSTN/GLRX5,13
GO:0060828,GO:0060828,regulation of canonical Wnt signaling pathway,13/451,226/12743,0.0585982193325121,0.299806565914888,0.260453859299475,MDK/SOX4/IGFBP2/PSMB9/PSMB8/EGR1/PSMD6/FOLR1/PSMD7/HDAC1/RBX1/PSME1/DDIT3,13
GO:0002931,GO:0002931,response to ischemia,4/451,42/12743,0.0602513598681319,0.307487078671286,0.267126225472304,UCHL1/EEF2/EGR1/CIB1,4
GO:0032781,GO:0032781,positive regulation of ATPase activity,4/451,42/12743,0.0602513598681319,0.307487078671286,0.267126225472304,PFN2/GABARAPL2/PFN1/DNAJB1,4
GO:0043406,GO:0043406,positive regulation of MAP kinase activity,12/451,205/12743,0.0607089086781933,0.309087737087111,0.268516780947798,CD24/ERP29/SOD1/CD74/RET/HGF/GDF15/GADD45B/KIDINS220/HRAS/MIF/UBC,12
GO:0045185,GO:0045185,maintenance of protein location,6/451,79/12743,0.0607177541349773,0.309087737087111,0.268516780947798,OS9/TSPO/PARK7/SCIN/HSPA5/ARL2,6
GO:0007034,GO:0007034,vacuolar transport,7/451,99/12743,0.0613671107259806,0.31160940666003,0.270707455358615,HSPA1A/PSAP/GRN/LAMP1/RAB7A/RHOB/SCARB2,7
GO:1904375,GO:1904375,regulation of protein localization to cell periphery,7/451,99/12743,0.0613671107259806,0.31160940666003,0.270707455358615,VAMP8/CLIP3/TMEM59/CIB1/AP2M1/HRAS/ARF6,7
GO:1904062,GO:1904062,regulation of cation transmembrane transport,13/451,228/12743,0.0619522348839832,0.312503857574445,0.271484500357288,S100A1/CYBA/CD63/TSPAN13/NEFL/PARK7/RGS2/CACNA2D1/GEM/CNKSR3/NPPA/AKAP9/GSTO1,13
GO:0003044,GO:0003044,regulation of systemic arterial blood pressure mediated by a chemical signal,3/451,26/12743,0.0627107513193744,0.312503857574445,0.271484500357288,RHOA/CYBA/MME,3
GO:0018198,GO:0018198,peptidyl-cysteine modification,3/451,26/12743,0.0627107513193744,0.312503857574445,0.271484500357288,PARK7/CLIP3/PRDX3,3
GO:0031343,GO:0031343,positive regulation of cell killing,3/451,26/12743,0.0627107513193744,0.312503857574445,0.271484500357288,B2M/LAMP1/HLA-E,3
GO:0042407,GO:0042407,cristae formation,3/451,26/12743,0.0627107513193744,0.312503857574445,0.271484500357288,ATP5F1E/ATP5PO/ATP5ME,3
GO:0042491,GO:0042491,inner ear auditory receptor cell differentiation,3/451,26/12743,0.0627107513193744,0.312503857574445,0.271484500357288,MYCL/SOD1/SLITRK6,3
GO:0086091,GO:0086091,regulation of heart rate by cardiac conduction,3/451,26/12743,0.0627107513193744,0.312503857574445,0.271484500357288,CACNA2D1/DSP/AKAP9,3
GO:1902622,GO:1902622,regulation of neutrophil migration,3/451,26/12743,0.0627107513193744,0.312503857574445,0.271484500357288,MDK/CD74/RAC1,3
GO:0010634,GO:0010634,positive regulation of epithelial cell migration,8/451,120/12743,0.0628101299046012,0.312503857574445,0.271484500357288,CALR/GRN/AKT3/RHOB/CIB1/PFN1/ARF6/JUN,8
GO:0030522,GO:0030522,intracellular receptor signaling pathway,13/451,229/12743,0.0636764198581288,0.312503857574445,0.271484500357288,RHOA/FABP5/CALR/HSPA1A/PARK7/HSPA1B/SCGB2A1/NOP53/PRAME/HDAC1/DDX17/NR4A1/UBC,13
GO:0032414,GO:0032414,positive regulation of ion transmembrane transporter activity,6/451,80/12743,0.063780391634952,0.312503857574445,0.271484500357288,S100A1/CACNA2D1/CNKSR3/NPPA/AKAP9/GSTO1,6
GO:0048013,GO:0048013,ephrin receptor signaling pathway,6/451,80/12743,0.063780391634952,0.312503857574445,0.271484500357288,RHOA/CDC42/RAC1/NCSTN/AP2M1/HRAS,6
GO:1903076,GO:1903076,regulation of protein localization to plasma membrane,6/451,80/12743,0.063780391634952,0.312503857574445,0.271484500357288,VAMP8/CLIP3/TMEM59/CIB1/AP2M1/ARF6,6
GO:0009116,GO:0009116,nucleoside metabolic process,7/451,100/12743,0.0640815569496448,0.312503857574445,0.271484500357288,RHOA/NME1/NME3/NME4/NME2/APRT/CTPS1,7
GO:0032434,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,7/451,100/12743,0.0640815569496448,0.312503857574445,0.271484500357288,HSPA1A/FHIT/PARK7/SUMO2/SVIP/NOP53/RBX1,7
GO:0042552,GO:0042552,myelination,7/451,100/12743,0.0640815569496448,0.312503857574445,0.271484500357288,CD9/PSAP/ID4/SOD1/HGF/HEXB/NCSTN,7
GO:1902107,GO:1902107,positive regulation of leukocyte differentiation,7/451,100/12743,0.0640815569496448,0.312503857574445,0.271484500357288,MDK/RHOA/ATP6AP1/CD74/FOS/JUN/ID2,7
GO:0006487,GO:0006487,protein N-linked glycosylation,5/451,61/12743,0.0641918016701638,0.312503857574445,0.271484500357288,TMEM258/RPN1/TUSC3/DDOST/KRTCAP2,5
GO:0031571,GO:0031571,mitotic G1 DNA damage checkpoint,5/451,61/12743,0.0641918016701638,0.312503857574445,0.271484500357288,RPL26/SOX4/CDKN1A/PRKDC/BTG2,5
GO:0044819,GO:0044819,mitotic G1/S transition checkpoint,5/451,61/12743,0.0641918016701638,0.312503857574445,0.271484500357288,RPL26/SOX4/CDKN1A/PRKDC/BTG2,5
GO:1990542,GO:1990542,mitochondrial transmembrane transport,5/451,61/12743,0.0641918016701638,0.312503857574445,0.271484500357288,TOMM7/ATP5F1E/NDUFA13/ATP5PO/ATP5ME,5
GO:0071356,GO:0071356,cellular response to tumor necrosis factor,12/451,207/12743,0.0643414399197891,0.312503857574445,0.271484500357288,CYBA/HSPA1A/CLDN18/PSMB9/PSMB8/GSTP1/HSPA1B/CLIP3/PSMD6/PSMD7/CIB1/PSME1,12
GO:0002066,GO:0002066,columnar/cuboidal epithelial cell development,4/451,43/12743,0.0646574550302635,0.312503857574445,0.271484500357288,CDKN1A/SOD1/RHEB/SLITRK6,4
GO:0032677,GO:0032677,regulation of interleukin-8 production,4/451,43/12743,0.0646574550302635,0.312503857574445,0.271484500357288,HSPA1A/PARK7/HSPA1B/DDIT3,4
GO:0006983,GO:0006983,ER overload response,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,HSPA5/DDIT3,2
GO:0007638,GO:0007638,mechanosensory behavior,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,CNTNAP2/SLITRK6,2
GO:0009415,GO:0009415,response to water,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,CD9/AKR1B1,2
GO:0014733,GO:0014733,regulation of skeletal muscle adaptation,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,IGFBP5/CAMK2B,2
GO:0019377,GO:0019377,glycolipid catabolic process,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,PSAP/HEXB,2
GO:0030207,GO:0030207,chondroitin sulfate catabolic process,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,HEXB/IDS,2
GO:0032095,GO:0032095,regulation of response to food,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,NENF/NUCB2,2
GO:0032616,GO:0032616,interleukin-13 production,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,IL17RB/HLA-E,2
GO:0042104,GO:0042104,positive regulation of activated T cell proliferation,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,CD24/IGFBP2,2
GO:0043517,GO:0043517,positive regulation of DNA damage response, signal transduction by p53 class mediator,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,RPL26/EEF1E1,2
GO:0044849,GO:0044849,estrous cycle,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,MDK/EGR1,2
GO:0045198,GO:0045198,establishment of epithelial cell apical/basal polarity,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,RHOA/CDC42,2
GO:0051450,GO:0051450,myoblast proliferation,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,MEIS2/HGF,2
GO:0055119,GO:0055119,relaxation of cardiac muscle,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,CHGA/RGS2,2
GO:0071801,GO:0071801,regulation of podosome assembly,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,RHOA/FSCN1,2
GO:0071850,GO:0071850,mitotic cell cycle arrest,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,CDKN1A/DUSP1,2
GO:0072567,GO:0072567,chemokine (C-X-C motif) ligand 2 production,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,CD74/MIF,2
GO:1900016,GO:1900016,negative regulation of cytokine production involved in inflammatory response,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,APOD/CHID1,2
GO:1900029,GO:1900029,positive regulation of ruffle assembly,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,PFN1/HRAS,2
GO:1900409,GO:1900409,positive regulation of cellular response to oxidative stress,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,PARK7/SOD1,2
GO:1901741,GO:1901741,positive regulation of myoblast fusion,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,GDF15/CAPN2,2
GO:1904706,GO:1904706,negative regulation of vascular smooth muscle cell proliferation,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,GSTP1/CDKN1A,2
GO:1905523,GO:1905523,positive regulation of macrophage migration,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,MDK/AKIRIN1,2
GO:2001044,GO:2001044,regulation of integrin-mediated signaling pathway,2/451,12/12743,0.0652497552879679,0.312503857574445,0.271484500357288,TIMP1/CD63,2
GO:0022407,GO:0022407,regulation of cell-cell adhesion,15/451,276/12743,0.066204227082132,0.316700362885802,0.275130171026902,MDK/SPINT2/RHOA/EPCAM/CD24/CD9/IGFBP2/SELENOK/CD74/MAD1L1/CDC42/HLA-E/CD47/RAC1/DUSP22,15
GO:0030330,GO:0030330,DNA damage response, signal transduction by p53 class mediator,7/451,101/12743,0.066867854428401,0.31912052697139,0.27723266359342,RPL26/SOX4/CDKN1A/CD74/EEF1E1/MIF/BTG2,7
GO:0046887,GO:0046887,positive regulation of hormone secretion,7/451,101/12743,0.066867854428401,0.31912052697139,0.27723266359342,GRP/SOX4/VAMP8/SERP1/SOX11/RAC1/NPPA,7
GO:0044783,GO:0044783,G1 DNA damage checkpoint,5/451,62/12743,0.0678942361807105,0.323637189426779,0.281156467476998,RPL26/SOX4/CDKN1A/PRKDC/BTG2,5
GO:0002548,GO:0002548,monocyte chemotaxis,3/451,27/12743,0.0687688673168648,0.325887126500412,0.283111077084098,S100A14/RPS19/DUSP1,3
GO:0045197,GO:0045197,establishment or maintenance of epithelial cell apical/basal polarity,3/451,27/12743,0.0687688673168648,0.325887126500412,0.283111077084098,RHOA/CDC42/ARF4,3
GO:0045648,GO:0045648,positive regulation of erythrocyte differentiation,3/451,27/12743,0.0687688673168648,0.325887126500412,0.283111077084098,HSPA1A/HSPA1B/ID2,3
GO:0090162,GO:0090162,establishment of epithelial cell polarity,3/451,27/12743,0.0687688673168648,0.325887126500412,0.283111077084098,RHOA/CDC42/ARF6,3
GO:2000249,GO:2000249,regulation of actin cytoskeleton reorganization,3/451,27/12743,0.0687688673168648,0.325887126500412,0.283111077084098,MDK/CDC42/HRAS,3
GO:0090342,GO:0090342,regulation of cell aging,4/451,44/12743,0.0692272956068948,0.327675865872635,0.284665025948942,EEF1E1/AKT3/PRKDC/MIF,4
GO:0009895,GO:0009895,negative regulation of catabolic process,14/451,255/12743,0.0694661922420193,0.328422523368519,0.285313676940906,TIMP1/FHIT/OS9/NUPR1/TSPO/PARK7/ATRAID/SVIP/HGF/NOP53/FMC1/WDR6/GABARAPL2/SNX3,14
GO:1904064,GO:1904064,positive regulation of cation transmembrane transport,7/451,102/12743,0.0697260904846818,0.329266613992424,0.286046971957056,S100A1/PARK7/CACNA2D1/CNKSR3/NPPA/AKAP9/GSTO1,7
GO:0044773,GO:0044773,mitotic DNA damage checkpoint,6/451,82/12743,0.0701737205576361,0.330994227385493,0.287547818258502,RPL26/SOX4/CDKN1A/NOP53/PRKDC/BTG2,6
GO:0030041,GO:0030041,actin filament polymerization,8/451,123/12743,0.0704246298437369,0.331791009287082,0.288240014310497,RHOA/BRK1/PFN2/SCIN/ELN/RAC1/PFN1/ARF6,8
GO:0009266,GO:0009266,response to temperature stimulus,11/451,188/12743,0.0706498198445548,0.332119778657463,0.2885256293072,PCSK1N/HSPA1A/HSPA1B/CDKN1A/SOD1/FOS/HSPA6/PTGES3/HSBP1/CAMK2B/DNAJB1,11
GO:0001649,GO:0001649,osteoblast differentiation,10/451,166/12743,0.0706585444586299,0.332119778657463,0.2885256293072,ID4/ATP6AP1/ATRAID/CEBPD/HGF/IGFBP5/H3F3A/SOX11/ID2/JUNB,10
GO:0046849,GO:0046849,bone remodeling,5/451,63/12743,0.0717128131811447,0.335734433864918,0.291665823705364,MDK/CLDN18/TPH1/ATP6AP1/RAC1,5
GO:0071621,GO:0071621,granulocyte chemotaxis,5/451,63/12743,0.0717128131811447,0.335734433864918,0.291665823705364,MDK/S100A14/CD74/RAC1/AKIRIN1,5
GO:0031589,GO:0031589,cell-substrate adhesion,14/451,257/12743,0.0730320177167248,0.335734433864918,0.291665823705364,APOD/MDK/RHOA/CALR/BCAM/CD63/TBCD/CDC42/MACF1/ARL2/ANGPT2/RAC1/CIB1/DUSP22,14
GO:0042770,GO:0042770,signal transduction in response to DNA damage,8/451,124/12743,0.073082813383019,0.335734433864918,0.291665823705364,RPL26/SOX4/CDKN1A/CD74/EEF1E1/PRKDC/MIF/BTG2,8
GO:0032675,GO:0032675,regulation of interleukin-6 production,6/451,83/12743,0.073504191640077,0.335734433864918,0.291665823705364,CYBA/SELENOK/SYT11/HGF/CAPN2/CD47,6
GO:0032835,GO:0032835,glomerulus development,4/451,45/12743,0.0739588881017428,0.335734433864918,0.291665823705364,CD24/EGR1/RET/ANGPT2,4
GO:0042100,GO:0042100,B cell proliferation,4/451,45/12743,0.0739588881017428,0.335734433864918,0.291665823705364,CDKN1A/CD74/MIF/CTPS1,4
GO:0048844,GO:0048844,artery morphogenesis,4/451,45/12743,0.0739588881017428,0.335734433864918,0.291665823705364,MDK/SOX4/FOLR1/AKT3,4
GO:0060760,GO:0060760,positive regulation of response to cytokine stimulus,4/451,45/12743,0.0739588881017428,0.335734433864918,0.291665823705364,HSPA1A/HSPA1B/CD74/AGPAT2,4
GO:2000059,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,4/451,45/12743,0.0739588881017428,0.335734433864918,0.291665823705364,FHIT/PARK7/SVIP/NOP53,4
GO:0000075,GO:0000075,cell cycle checkpoint,11/451,190/12743,0.0749098923790588,0.335734433864918,0.291665823705364,RPL26/RPL24/SOX4/CDKN1A/MAD1L1/NOP53/SOX11/PRKDC/HRAS/BTG2/DUSP1,11
GO:0001893,GO:0001893,maternal placenta development,3/451,28/12743,0.0750811230908336,0.335734433864918,0.291665823705364,BSG/PRDX3/JUNB,3
GO:0008207,GO:0008207,C21-steroid hormone metabolic process,3/451,28/12743,0.0750811230908336,0.335734433864918,0.291665823705364,TSPO/EGR1/AKR1B1,3
GO:0010665,GO:0010665,regulation of cardiac muscle cell apoptotic process,3/451,28/12743,0.0750811230908336,0.335734433864918,0.291665823705364,MDK/NUPR1/CAPN2,3
GO:0030890,GO:0030890,positive regulation of B cell proliferation,3/451,28/12743,0.0750811230908336,0.335734433864918,0.291665823705364,CDKN1A/CD74/MIF,3
GO:0030970,GO:0030970,retrograde protein transport, ER to cytosol,3/451,28/12743,0.0750811230908336,0.335734433864918,0.291665823705364,HSP90B1/OS9/SVIP,3
GO:0033144,GO:0033144,negative regulation of intracellular steroid hormone receptor signaling pathway,3/451,28/12743,0.0750811230908336,0.335734433864918,0.291665823705364,RHOA/CALR/HDAC1,3
GO:0061082,GO:0061082,myeloid leukocyte cytokine production,3/451,28/12743,0.0750811230908336,0.335734433864918,0.291665823705364,CHGA/CD74/MIF,3
GO:1901031,GO:1901031,regulation of response to reactive oxygen species,3/451,28/12743,0.0750811230908336,0.335734433864918,0.291665823705364,PSAP/PARK7/HGF,3
GO:1903513,GO:1903513,endoplasmic reticulum to cytosol transport,3/451,28/12743,0.0750811230908336,0.335734433864918,0.291665823705364,HSP90B1/OS9/SVIP,3
GO:0001916,GO:0001916,positive regulation of T cell mediated cytotoxicity,2/451,13/12743,0.075356281194263,0.335734433864918,0.291665823705364,B2M/HLA-E,2
GO:0002902,GO:0002902,regulation of B cell apoptotic process,2/451,13/12743,0.075356281194263,0.335734433864918,0.291665823705364,CD74/MIF,2
