,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-5358351,R-HSA-5358351,Signaling by Hedgehog,12/249,134/8183,0.000758112184148064,0.00914472822128602,0.00763099764306933,TUBB2B/TUBA1A/EVC2/TUBB2A/TUBB3/OS9/PSMB9/PSMB8/RBX1/PSMD7/PSMD6/TUBB4B,12
R-HSA-389958,R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,5/249,26/8183,0.000975883149119553,0.0115904890941584,0.00967191072487719,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-5610787,R-HSA-5610787,Hedgehog 'off' state,10/249,102/8183,0.0010350924734813,0.0121074452958721,0.0101032949564682,TUBB2B/TUBA1A/TUBB2A/TUBB3/PSMB9/PSMB8/RBX1/PSMD7/PSMD6/TUBB4B,10
R-HSA-437239,R-HSA-437239,Recycling pathway of L1,6/249,40/8183,0.0012031155741488,0.0138627645260131,0.0115680554812108,TUBB2B/TUBA1A/TUBB2A/TUBB3/AP2M1/TUBB4B,6
R-HSA-391251,R-HSA-391251,Protein folding,9/249,88/8183,0.00135914088340392,0.015430246499821,0.0128760715269845,TUBB2B/TUBA1A/RGS7/TUBB2A/TUBB3/GNG2/TBCD/GNB2/TUBB4B,9
R-HSA-109582,R-HSA-109582,Hemostasis,26/249,461/8183,0.00166383747742703,0.0186156888778792,0.0155342263338725,TIMP1/TUBB2B/RHOA/BSG/TAGLN2/EPCAM/TUBA1A/CD9/LGALS3BP/TUBB2A/CD63/PSAP/TUBB3/GNG2/MIF/CDC42/HGF/RAC1/HSPA5/RHOB/MANF/GNB2/CD47/CHID1/ALDOA/TUBB4B,26
R-HSA-6811436,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,6/249,43/8183,0.00177093992170736,0.0195309374222583,0.0162979734148106,TUBB2B/TUBA1A/TUBB2A/TUBB3/DYNLL1/TUBB4B,6
R-HSA-5625740,R-HSA-5625740,RHO GTPases activate PKNs,8/249,75/8183,0.00190443953890506,0.0207074270990804,0.0172797182773891,RHOA/HIST1H4C/HIST1H2AC/RAC1/RHOB/MYL6/YWHAH/YWHAG,8
R-HSA-8955332,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,5/249,32/8183,0.00257485651097495,0.0276081837010092,0.0230381898350391,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-5625900,R-HSA-5625900,RHO GTPases activate CIT,4/249,20/8183,0.00276003438363406,0.0291883088241848,0.0243567562045284,RHOA/RAC1/RHOB/MYL6,4
R-HSA-381183,R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,3/249,10/8183,0.00285038399977239,0.029736438484112,0.0248141537391281,HSP90B1/CALR/HSPA5,3
R-HSA-5687128,R-HSA-5687128,MAPK6/MAPK4 signaling,8/249,81/8183,0.00310608310426666,0.0319719487532514,0.0266796190850694,PSMB9/PSMB8/CDC42/RAC1/PSMD7/PSMD6/JUN/DNAJB1,8
R-HSA-373760,R-HSA-373760,L1CAM interactions,9/249,100/8183,0.00330162466948412,0.0335375558531808,0.0279860706055995,TUBB2B/CD24/TUBA1A/TUBB2A/TUBB3/RAC1/ALCAM/AP2M1/TUBB4B,9
R-HSA-390466,R-HSA-390466,Chaperonin-mediated protein folding,8/249,82/8183,0.00335360940230381,0.0336232007607603,0.0280575386768275,TUBB2B/TUBA1A/RGS7/TUBB2A/TUBB3/GNG2/GNB2/TUBB4B,8
R-HSA-350562,R-HSA-350562,Regulation of ornithine decarboxylase (ODC),6/249,49/8183,0.00349025247014806,0.0345445500891578,0.0288263766765265,PSMB9/PSMB8/OAZ1/PSMD7/PSMD6/ODC1,6
R-HSA-5625970,R-HSA-5625970,RHO GTPases activate KTN1,3/249,11/8183,0.00383178635158839,0.0373199850400257,0.031142392752244,RHOA/CDC42/RAC1,3
R-HSA-5620924,R-HSA-5620924,Intraflagellar transport,6/249,50/8183,0.00386735596269696,0.0373199850400257,0.031142392752244,TUBB2B/TUBA1A/TUBB2A/TUBB3/DYNLL1/TUBB4B,6
R-HSA-438064,R-HSA-438064,Post NMDA receptor activation events,7/249,68/8183,0.00442718277199009,0.0421948777774858,0.0352103425140732,TUBB2B/TUBA1A/TUBB2A/TUBB3/RAC1/CAMK2B/TUBB4B,7
R-HSA-69275,R-HSA-69275,G2/M Transition,13/249,187/8183,0.00456791825272572,0.043005279159808,0.0358865978262919,TUBB2B/TUBA1A/TUBB2A/TUBB3/PSMB9/PSMB8/CDKN1A/RBX1/PSMD7/PSMD6/YWHAG/DYNLL1/TUBB4B,13
R-HSA-453274,R-HSA-453274,Mitotic G2-G2/M phases,13/249,189/8183,0.00499498352432996,0.0453678975428204,0.0378581310283694,TUBB2B/TUBA1A/TUBB2A/TUBB3/PSMB9/PSMB8/CDKN1A/RBX1/PSMD7/PSMD6/YWHAG/DYNLL1/TUBB4B,13
R-HSA-381033,R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,3/249,12/8183,0.00499517006624318,0.0453678975428204,0.0378581310283694,HSP90B1/CALR/HSPA5,3
R-HSA-381771,R-HSA-381771,Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1),3/249,12/8183,0.00499517006624318,0.0453678975428204,0.0378581310283694,GRP/SPCS1/SEC11C,3
R-HSA-2132295,R-HSA-2132295,MHC class II antigen presentation,9/249,107/8183,0.00518067971849631,0.0465056365427808,0.0388075396293726,TUBB2B/TUBA1A/TUBB2A/TUBB3/RAB7A/AP2M1/DYNLL1/CTSL/TUBB4B,9
R-HSA-397795,R-HSA-397795,G-protein beta:gamma signalling,4/249,24/8183,0.00550273885340608,0.0482740272139716,0.0402832078742168,RHOA/GNG2/CDC42/GNB2,4
R-HSA-400685,R-HSA-400685,Sema4D in semaphorin signaling,4/249,24/8183,0.00550273885340608,0.0482740272139716,0.0402832078742168,RHOA/RAC1/RHOB/MYL6,4
R-HSA-450408,R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,6/249,54/8183,0.00568294742767742,0.0492947799344603,0.041134994982124,HSPA1A/HSPA1B/PSMB9/PSMB8/PSMD7/PSMD6,6
R-HSA-6785807,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,7/249,72/8183,0.00607257077560064,0.0520891626529299,0.043466822393773,TIMP1/HSP90B1/FSCN1/FOS/HGF/CDKN1A/JUNB,7
R-HSA-3000480,R-HSA-3000480,Scavenging by Class A Receptors,3/249,13/8183,0.00634920006579857,0.0532780701173532,0.0444589295225254,HSP90B1/CALR/FTH1,3
R-HSA-400508,R-HSA-400508,Incretin synthesis, secretion, and inactivation,3/249,13/8183,0.00634920006579857,0.0532780701173532,0.0444589295225254,GRP/SPCS1/SEC11C,3
R-HSA-112314,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,11/249,155/8183,0.00757552400755943,0.0628849949874826,0.0524756162153522,TUBB2B/TUBA1A/TUBB2A/TUBB3/GNG2/RAC1/GRIK2/GNB2/CAMK2B/AP2M1/TUBB4B,11
R-HSA-442755,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,7/249,76/8183,0.00813665165528484,0.0668244157221266,0.0557629430350988,TUBB2B/TUBA1A/TUBB2A/TUBB3/RAC1/CAMK2B/TUBB4B,7
R-HSA-2467813,R-HSA-2467813,Separation of Sister Chromatids,12/249,181/8183,0.00912021227016318,0.0741137249743787,0.0618456499649847,RPS27/TUBB2B/TUBA1A/TUBB2A/TUBB3/PSMB9/PSMB8/MAD1L1/PSMD7/PSMD6/DYNLL1/TUBB4B,12
R-HSA-114604,R-HSA-114604,GPVI-mediated activation cascade,4/249,28/8183,0.00964268805277721,0.0775432830910834,0.0647075119331102,RHOA/CDC42/RAC1/RHOB,4
R-HSA-112315,R-HSA-112315,Transmission across Chemical Synapses,13/249,208/8183,0.0108631845240503,0.0864575098202769,0.072146163089732,TUBB2B/TUBA1A/TUBB2A/TUBB3/GNG2/RAC1/CACNA2D1/GRIK2/GNB2/CAMK2B/AP2M1/SYT1/TUBB4B,13
R-HSA-8964616,R-HSA-8964616,G beta:gamma signalling through CDC42,3/249,16/8183,0.011622746099997,0.0915587753999766,0.0764030141052437,GNG2/CDC42/GNB2,3
R-HSA-162909,R-HSA-162909,Host Interactions of HIV factors,9/249,122/8183,0.0119150643952756,0.0929134314459875,0.0775334333855254,B2M/SLC25A6/PSMB9/PSMB8/RAC1/RBX1/PSMD7/PSMD6/AP2M1,9
R-HSA-499943,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,4/249,30/8183,0.0123098899454406,0.0950323503788015,0.0793016068064174,NME1/NME4/NME2/CTPS1,4
R-HSA-68882,R-HSA-68882,Mitotic Anaphase,12/249,192/8183,0.014129095121786,0.107996647861572,0.0901199188591248,RPS27/TUBB2B/TUBA1A/TUBB2A/TUBB3/PSMB9/PSMB8/MAD1L1/PSMD7/PSMD6/DYNLL1/TUBB4B,12
R-HSA-2555396,R-HSA-2555396,Mitotic Metaphase and Anaphase,12/249,193/8183,0.0146716630087147,0.111044351399292,0.0926631347918825,RPS27/TUBB2B/TUBA1A/TUBB2A/TUBB3/PSMB9/PSMB8/MAD1L1/PSMD7/PSMD6/DYNLL1/TUBB4B,12
R-HSA-4086400,R-HSA-4086400,PCP/CE pathway,7/249,86/8183,0.0155038745062781,0.116203797270356,0.0969685354914889,RHOA/PSMB9/PSMB8/RAC1/PSMD7/PSMD6/AP2M1,7
R-HSA-3371556,R-HSA-3371556,Cellular response to heat stress,7/249,87/8183,0.0164379127993446,0.122019891164365,0.101821888999989,HSPA1A/HSPA1B/HSPA6/HSBP1/HSPA5/CAMK2B/DNAJB1,7
R-HSA-380320,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,7/249,88/8183,0.017411151371015,0.126843189958498,0.105846785184893,TUBB2B/TUBA1A/TUBB2A/TUBB3/YWHAG/DYNLL1/TUBB4B,7
R-HSA-983189,R-HSA-983189,Kinesins,5/249,50/8183,0.0174162929217627,0.126843189958498,0.105846785184893,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-5683057,R-HSA-5683057,MAPK family signaling cascades,14/249,246/8183,0.0178908449598136,0.129081610364263,0.107714678951362,PSMB9/PSMB8/CDC42/HGF/RAC1/RET/RBX1/DUSP1/PSMD7/PSMD6/CAMK2B/JUN/DNAJB1/DUSP2,14
R-HSA-3858494,R-HSA-3858494,Beta-catenin independent WNT signaling,9/249,131/8183,0.0182796430547747,0.130665596650797,0.10903646734427,RHOA/GNG2/PSMB9/PSMB8/RAC1/PSMD7/PSMD6/GNB2/AP2M1,9
R-HSA-392451,R-HSA-392451,G beta:gamma signalling through PI3Kgamma,3/249,19/8183,0.0188083821256787,0.133211660559853,0.111161080259926,RHOA/GNG2/GNB2,3
R-HSA-180585,R-HSA-180585,Vif-mediated degradation of APOBEC3G,5/249,52/8183,0.0203484137958322,0.139443925766919,0.116361716074931,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-8854050,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,5/249,52/8183,0.0203484137958322,0.139443925766919,0.116361716074931,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-909733,R-HSA-909733,Interferon alpha/beta signaling,5/249,52/8183,0.0203484137958322,0.139443925766919,0.116361716074931,HLA-C/HLA-B/HLA-A/EGR1/PSMB8,5
R-HSA-6807878,R-HSA-6807878,COPI-mediated anterograde transport,7/249,91/8183,0.0205738726301061,0.139443925766919,0.116361716074931,TUBB2B/TUBA1A/TUBB2A/TUBB3/FOLR1/DYNLL1/TUBB4B,7
R-HSA-1234174,R-HSA-1234174,Cellular response to hypoxia,6/249,71/8183,0.0205914605407108,0.139443925766919,0.116361716074931,CA9/PSMB9/PSMB8/RBX1/PSMD7/PSMD6,6
R-HSA-5627117,R-HSA-5627117,RHO GTPases Activate ROCKs,3/249,20/8183,0.0216404434919219,0.145273238050119,0.121226099927288,RHOA/RHOB/MYL6,3
R-HSA-5362768,R-HSA-5362768,Hh mutants that don't undergo autocatalytic processing are degraded by ERAD,5/249,53/8183,0.0219284259022956,0.14528878872576,0.121239076493271,OS9/PSMB9/PSMB8/PSMD7/PSMD6,5
R-HSA-194315,R-HSA-194315,Signaling by Rho GTPases,20/249,405/8183,0.0220191558042926,0.14528878872576,0.121239076493271,RPS27/TUBB2B/RHOA/TUBA1A/TUBB2A/TUBB3/HIST1H4C/BRK1/HIST1H2AC/PFN2/CDC42/RAC1/MAD1L1/RHOB/MYL6/YWHAH/YWHAG/DYNLL1/CYBA/TUBB4B,20
R-HSA-4641258,R-HSA-4641258,Degradation of DVL,5/249,54/8183,0.0235861277874607,0.15301252648672,0.127684300804298,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-9604323,R-HSA-9604323,Negative regulation of NOTCH4 signaling,5/249,54/8183,0.0235861277874607,0.15301252648672,0.127684300804298,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-416572,R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,3/249,21/8183,0.0246923484065839,0.157541264213907,0.131463394735357,RHOA/RHOB/MYL6,3
R-HSA-9609523,R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,3/249,21/8183,0.0246923484065839,0.157541264213907,0.131463394735357,SEC61G/CYB5A/SERP1,3
R-HSA-5387390,R-HSA-5387390,Hh mutants abrogate ligand secretion,5/249,55/8183,0.0253227076513663,0.160238773007007,0.133714383801865,OS9/PSMB9/PSMB8/PSMD7/PSMD6,5
R-HSA-5610780,R-HSA-5610780,Degradation of GLI1 by the proteasome,5/249,56/8183,0.0271392695255625,0.167612128589874,0.13986722483911,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-5610783,R-HSA-5610783,Degradation of GLI2 by the proteasome,5/249,56/8183,0.0271392695255625,0.167612128589874,0.13986722483911,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-5610785,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,5/249,56/8183,0.0271392695255625,0.167612128589874,0.13986722483911,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-5632684,R-HSA-5632684,Hedgehog 'on' state,6/249,76/8183,0.0277598788702439,0.170084337204986,0.141930207757638,EVC2/PSMB9/PSMB8/RBX1/PSMD7/PSMD6,6
R-HSA-157118,R-HSA-157118,Signaling by NOTCH,12/249,212/8183,0.0282773379608714,0.17148403428656,0.143098212412564,MDK/HIST1H4C/HIST1H2AC/PSMB9/YBX1/PSMB8/DLK1/RBX1/PSMD7/PSMD6/JUN/NCSTN,12
R-HSA-2500257,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,8/249,119/8183,0.0284325859956991,0.17148403428656,0.143098212412564,RPS27/TUBB2B/TUBA1A/TUBB2A/TUBB3/MAD1L1/DYNLL1/TUBB4B,8
R-HSA-164952,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,3/249,23/8183,0.0314540068389081,0.187465090303893,0.156433917733819,B2M/RAC1/AP2M1,3
R-HSA-449147,R-HSA-449147,Signaling by Interleukins,17/249,342/8183,0.0315679556211219,0.187465090303893,0.156433917733819,TIMP1/HSP90B1/FSCN1/FOS/MIF/PSMB9/PSMB8/CDC42/HGF/CDKN1A/RPLP0/RBX1/IL17RB/PSMD7/PSMD6/JUN/JUNB,17
R-HSA-351202,R-HSA-351202,Metabolism of polyamines,6/249,79/8183,0.0327667763591718,0.192209179735797,0.16039271611441,PSMB9/PSMB8/OAZ1/PSMD7/PSMD6/ODC1,6
R-HSA-5678895,R-HSA-5678895,Defective CFTR causes cystic fibrosis,5/249,59/8183,0.0330786054976927,0.192209179735797,0.16039271611441,OS9/PSMB9/PSMB8/PSMD7/PSMD6,5
R-HSA-983169,R-HSA-983169,Class I MHC mediated antigen processing & presentation,17/249,344/8183,0.0331137576487838,0.192209179735797,0.16039271611441,HLA-C/HLA-B/B2M/HLA-A/PDIA3/SEC61G/CALR/VAMP8/PSMB9/PSMB8/HSPA5/MYLIP/RBX1/PSMD7/PSMD6/CTSL/CYBA,17
R-HSA-5627123,R-HSA-5627123,RHO GTPases activate PAKs,3/249,24/8183,0.0351613308368369,0.197610036963193,0.164899567250442,CDC42/RAC1/MYL6,3
R-HSA-187577,R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,5/249,60/8183,0.0352244218983341,0.197610036963193,0.164899567250442,PSMB9/PSMB8/CDKN1A/PSMD7/PSMD6,5
R-HSA-111367,R-HSA-111367,SLBP independent Processing of Histone Pre-mRNAs,2/249,10/8183,0.0353240739649231,0.197610036963193,0.164899567250442,SNRPF/SNRPE,2
R-HSA-2022377,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,2/249,10/8183,0.0353240739649231,0.197610036963193,0.164899567250442,CPB1/MME,2
R-HSA-450341,R-HSA-450341,Activation of the AP-1 family of transcription factors,2/249,10/8183,0.0353240739649231,0.197610036963193,0.164899567250442,FOS/JUN,2
R-HSA-2980736,R-HSA-2980736,Peptide hormone metabolism,5/249,61/8183,0.037454450488315,0.206534541264137,0.172346794728186,CPB1/GRP/SPCS1/MME/SEC11C,5
R-HSA-5358346,R-HSA-5358346,Hedgehog ligand biogenesis,5/249,61/8183,0.037454450488315,0.206534541264137,0.172346794728186,OS9/PSMB9/PSMB8/PSMD7/PSMD6,5
R-HSA-8854214,R-HSA-8854214,TBC/RABGAPs,4/249,42/8183,0.0379360376539283,0.207706532403069,0.173324785697679,GABARAPL2/MAP1LC3B/GABARAP/RAB7A,4
R-HSA-9013694,R-HSA-9013694,Signaling by NOTCH4,6/249,82/8183,0.0383268848022334,0.208368697657213,0.173877342468249,PSMB9/PSMB8/RBX1/PSMD7/PSMD6/NCSTN,6
R-HSA-1234176,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,5/249,63/8183,0.0421693993883113,0.222264367334296,0.185472856297504,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-2559586,R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,5/249,63/8183,0.0421693993883113,0.222264367334296,0.185472856297504,TERF2IP/HIST1H4C/HIST1H1C/HIST1H2AC/CDKN1A,5
R-HSA-373755,R-HSA-373755,Semaphorin interactions,5/249,63/8183,0.0421693993883113,0.222264367334296,0.185472856297504,RHOA/RAC1/RHOB/MYL6/DPYSL3,5
R-HSA-77588,R-HSA-77588,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,2/249,11/8183,0.0423223601012196,0.222264367334296,0.185472856297504,SNRPF/SNRPE,2
R-HSA-8875555,R-HSA-8875555,MET activates RAP1 and RAC1,2/249,11/8183,0.0423223601012196,0.222264367334296,0.185472856297504,HGF/RAC1,2
R-HSA-901042,R-HSA-901042,Calnexin/calreticulin cycle,3/249,26/8183,0.0432186732639812,0.225437944322929,0.188121109797699,PDIA3/CALR/OS9,3
R-HSA-69563,R-HSA-69563,p53-Dependent G1 DNA Damage Response,5/249,64/8183,0.0446552306681048,0.229825587171846,0.191782464343019,PSMB9/PSMB8/CDKN1A/PSMD7/PSMD6,5
R-HSA-69580,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,5/249,64/8183,0.0446552306681048,0.229825587171846,0.191782464343019,PSMB9/PSMB8/CDKN1A/PSMD7/PSMD6,5
R-HSA-450531,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,6/249,86/8183,0.0466269529382097,0.238296201857208,0.198850934737676,HSPA1A/HSPA1B/PSMB9/PSMB8/PSMD7/PSMD6,6
R-HSA-1236978,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),4/249,45/8183,0.0470943283002794,0.238296201857208,0.198850934737676,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-5658442,R-HSA-5658442,Regulation of RAS by GAPs,5/249,65/8183,0.047227097000198,0.238296201857208,0.198850934737676,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-70263,R-HSA-70263,Gluconeogenesis,3/249,27/8183,0.0475630863645711,0.238433134243174,0.198965200650154,PGAM2/MDH2/ALDOA,3
R-HSA-2682334,R-HSA-2682334,EPH-Ephrin signaling,6/249,87/8183,0.0488631781336811,0.240696281150793,0.200853727930577,RHOA/CDC42/RAC1/MYL6/AP2M1/NCSTN,6
R-HSA-418885,R-HSA-418885,DCC mediated attractive signaling,2/249,12/8183,0.049787798108215,0.240696281150793,0.200853727930577,CDC42/RAC1,2
R-HSA-422085,R-HSA-422085,Synthesis, secretion, and deacylation of Ghrelin,2/249,12/8183,0.049787798108215,0.240696281150793,0.200853727930577,SPCS1/SEC11C,2
R-HSA-5660526,R-HSA-5660526,Response to metal ions,2/249,12/8183,0.049787798108215,0.240696281150793,0.200853727930577,SNCB/MT1F,2
R-HSA-8866427,R-HSA-8866427,VLDLR internalisation and degradation,2/249,12/8183,0.049787798108215,0.240696281150793,0.200853727930577,MYLIP/AP2M1,2
R-HSA-69615,R-HSA-69615,G1/S DNA Damage Checkpoints,5/249,66/8183,0.0498852396167447,0.240696281150793,0.200853727930577,PSMB9/PSMB8/CDKN1A/PSMD7/PSMD6,5
R-HSA-3371453,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,5/249,67/8183,0.0526298154176815,0.2523615993941,0.21058808130514,HSPA1A/HSPA1B/HSPA6/HSPA5/DNAJB1,5
R-HSA-110328,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,4/249,47/8183,0.0538223979754311,0.253359092908736,0.21142045931299,TERF2IP/HIST1H4C/HIST1H2AC/NTHL1,4
R-HSA-110329,R-HSA-110329,Cleavage of the damaged pyrimidine ,4/249,47/8183,0.0538223979754311,0.253359092908736,0.21142045931299,TERF2IP/HIST1H4C/HIST1H2AC/NTHL1,4
R-HSA-73928,R-HSA-73928,Depyrimidination,4/249,47/8183,0.0538223979754311,0.253359092908736,0.21142045931299,TERF2IP/HIST1H4C/HIST1H2AC/NTHL1,4
R-HSA-8939902,R-HSA-8939902,Regulation of RUNX2 expression and activity,5/249,68/8183,0.0554608979496063,0.25948977707331,0.21653632883674,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-114452,R-HSA-114452,Activation of BH3-only proteins,3/249,29/8183,0.0568661906994253,0.259767451005659,0.216768039290242,YWHAH/YWHAG/DYNLL1,3
R-HSA-451326,R-HSA-451326,Activation of kainate receptors upon glutamate binding,3/249,29/8183,0.0568661906994253,0.259767451005659,0.216768039290242,GNG2/GRIK2/GNB2,3
R-HSA-5339562,R-HSA-5339562,Uptake and actions of bacterial toxins,3/249,29/8183,0.0568661906994253,0.259767451005659,0.216768039290242,CD9/EEF2/SYT1,3
R-HSA-8964043,R-HSA-8964043,Plasma lipoprotein clearance,3/249,29/8183,0.0568661906994253,0.259767451005659,0.216768039290242,NPC2/MYLIP/AP2M1,3
R-HSA-211733,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,4/249,48/8183,0.05737183150513,0.260429121165578,0.217320182919735,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-75035,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,2/249,13/8183,0.0576857250250179,0.260429121165578,0.217320182919735,YWHAH/YWHAG,2
R-HSA-68949,R-HSA-68949,Orc1 removal from chromatin,5/249,69/8183,0.0583784785129862,0.262024333790845,0.218651339350964,PSMB9/PSMB8/RBX1/PSMD7/PSMD6,5
R-HSA-913531,R-HSA-913531,Interferon Signaling,9/249,162/8183,0.0587440116095916,0.262140907298293,0.218748616398357,HLA-C/HLA-B/B2M/HLA-A/EIF4A2/EGR1/PSMB8/EIF4A1/CAMK2B,9
R-HSA-109581,R-HSA-109581,Apoptosis,9/249,163/8183,0.0606061531189007,0.266606925612467,0.222475372886323,HIST1H1C/PSMB9/PSMB8/DSP/YWHAH/PSMD7/PSMD6/YWHAG/DYNLL1,9
R-HSA-180534,R-HSA-180534,Vpu mediated degradation of CD4,4/249,49/8183,0.0610438699299544,0.266606925612467,0.222475372886323,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-73929,R-HSA-73929,Base-Excision Repair, AP Site Formation,4/249,49/8183,0.0610438699299544,0.266606925612467,0.222475372886323,TERF2IP/HIST1H4C/HIST1H2AC/NTHL1,4
R-HSA-5619084,R-HSA-5619084,ABC transporter disorders,5/249,70/8183,0.0613824673894433,0.266606925612467,0.222475372886323,OS9/PSMB9/PSMB8/PSMD7/PSMD6,5
R-HSA-2173782,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,3/249,30/8183,0.0618168907832014,0.266606925612467,0.222475372886323,HSP90B1/CALR/FTH1,3
R-HSA-2871796,R-HSA-2871796,FCERI mediated MAPK activation,3/249,30/8183,0.0618168907832014,0.266606925612467,0.222475372886323,FOS/RAC1/JUN,3
R-HSA-877300,R-HSA-877300,Interferon gamma signaling,5/249,71/8183,0.0644726951810139,0.270565436751332,0.225778630067924,HLA-C/HLA-B/B2M/HLA-A/CAMK2B,5
R-HSA-349425,R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,4/249,50/8183,0.0648375722784927,0.270565436751332,0.225778630067924,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-69601,R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,4/249,50/8183,0.0648375722784927,0.270565436751332,0.225778630067924,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-69610,R-HSA-69610,p53-Independent DNA Damage Response,4/249,50/8183,0.0648375722784927,0.270565436751332,0.225778630067924,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-69613,R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,4/249,50/8183,0.0648375722784927,0.270565436751332,0.225778630067924,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-75815,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,4/249,50/8183,0.0648375722784927,0.270565436751332,0.225778630067924,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-8849471,R-HSA-8849471,PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases,2/249,14/8183,0.0659831401056359,0.272400984821128,0.227310339119894,RHOA/RAC1,2
R-HSA-8964315,R-HSA-8964315,G beta:gamma signalling through BTK,2/249,14/8183,0.0659831401056359,0.272400984821128,0.227310339119894,GNG2/GNB2,2
R-HSA-5357801,R-HSA-5357801,Programmed Cell Death,9/249,166/8183,0.0664181743733401,0.272738460724567,0.227591952499911,HIST1H1C/PSMB9/PSMB8/DSP/YWHAH/PSMD7/PSMD6/YWHAG/DYNLL1,9
R-HSA-169911,R-HSA-169911,Regulation of Apoptosis,4/249,51/8183,0.06875184903974,0.27934753165178,0.233107021231101,PSMB9/PSMB8/PSMD7/PSMD6,4
R-HSA-1474228,R-HSA-1474228,Degradation of the extracellular matrix,6/249,95/8183,0.069113184644417,0.27934753165178,0.233107021231101,TIMP1/BSG/ELN/CAPN2/NCSTN/CTSL,6
R-HSA-5689603,R-HSA-5689603,UCH proteinases,6/249,95/8183,0.069113184644417,0.27934753165178,0.233107021231101,UCHL1/HIST1H2AC/PSMB9/PSMB8/PSMD7/PSMD6,6
R-HSA-8950505,R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,3/249,32/8183,0.0722942744617869,0.290683228565102,0.242566315628364,MIF/CDC42/RPLP0,3
R-HSA-72165,R-HSA-72165,mRNA Splicing - Minor Pathway,4/249,52/8183,0.072785468643399,0.291141874573596,0.242949041776712,SNRPF/YBX1/SNRPE/POLR2H,4
